type;temps;clock;fen
fenetre;1637181429869297;6547;135
fenetre;1637181429869345;6558;136
fenetre;1637181429869369;6569;137
fenetre;1637181429869414;6581;138
fenetre;1637181429869448;6593;139
fenetre;1637181429869480;6604;140
fenetre;1637181429869522;6613;141
fenetre;1637181429869554;6625;142
fenetre;1637181429869633;6638;143
fenetre;1637181429869640;6645;144
fenetre;1637181429869701;6654;145
fenetre;1637181429869756;6665;146
fenetre;1637181429869777;6676;147
fenetre;1637181429869811;6686;148
fenetre;1637181429869893;6699;149
fenetre;1637181429869900;6707;150
fenetre;1637181429869922;6724;151
fenetre;1637181429869943;6739;152
fenetre;1637181429870020;6750;153
fenetre;1637181429870027;6757;154
fenetre;1637181429870032;6762;155
timeout;1637181430872671;6783;0
fenetre;1637181430873972;8084;77
fenetre;1637181430873986;8097;78
fenetre;1637181430873993;8105;79
fenetre;1637181430873999;8111;80
fenetre;1637181430874006;8118;81
fenetre;1637181430874013;8124;82
fenetre;1637181430874019;8130;83
fenetre;1637181430874025;8137;84
fenetre;1637181430874031;8143;85
fenetre;1637181430874037;8149;86
fenetre;1637181430874044;8156;87
fenetre;1637181430874130;8182;88
fenetre;1637181430874145;8197;89
fenetre;1637181430874243;8223;90
fenetre;1637181430874257;8237;91
fenetre;1637181430874264;8243;92
fenetre;1637181430874412;8270;93
fenetre;1637181430874426;8283;94
fenetre;1637181430874433;8291;95
fenetre;1637181430874474;8313;96
fenetre;1637181430874530;8345;97
fenetre;1637181430874560;8366;98
fenetre;1637181430874611;8385;99
fenetre;1637181430874638;8406;100
fenetre;1637181430874673;8423;101
fenetre;1637181430874741;8455;102
fenetre;1637181430874773;8474;103
fenetre;1637181430874819;8503;104
fenetre;1637181430874912;8523;105
fenetre;1637181430875019;8546;106
fenetre;1637181430875033;8560;107
fenetre;1637181430875091;8583;108
fenetre;1637181430875120;8605;109
fenetre;1637181430875172;8629;110
fenetre;1637181430875226;8650;111
fenetre;1637181430875267;8681;112
fenetre;1637181430875313;8704;113
fenetre;1637181430875387;8777;114
fenetre;1637181430875395;8786;115
fenetre;1637181430875447;8803;116
fenetre;1637181430875502;8824;117
fenetre;1637181430875548;8842;118
fenetre;1637181430875581;8855;119
fenetre;1637181430875630;8869;120
fenetre;1637181430875690;8883;121
fenetre;1637181430875727;8896;122
fenetre;1637181430875777;8911;123
fenetre;1637181430875922;8943;124
fenetre;1637181430875936;8956;125
fenetre;1637181430875986;8971;126
fenetre;1637181430876017;8983;127
fenetre;1637181430876069;8997;128
fenetre;1637181430876183;9024;129
fenetre;1637181430876198;9038;130
fenetre;1637181430876205;9046;131
fenetre;1637181430876250;9060;132
fenetre;1637181430876396;9101;133
fenetre;1637181430876421;9118;134
fenetre;1637181430876471;9137;135
fenetre;1637181430876528;9165;136
fenetre;1637181430876573;9186;137
fenetre;1637181430876611;9209;138
fenetre;1637181430876644;9227;139
fenetre;1637181430876680;9244;140
fenetre;1637181430876711;9261;141
fenetre;1637181430876754;9275;142
fenetre;1637181430876786;9289;143
fenetre;1637181430876824;9304;144
fenetre;1637181430876898;9325;145
fenetre;1637181430876909;9337;146
fenetre;1637181430876940;9358;147
fenetre;1637181430876974;9377;148
fenetre;1637181430877022;9394;149
fenetre;1637181430877035;9407;150
fenetre;1637181430877064;9418;151
fenetre;1637181430877081;9429;152
fenetre;1637181430877113;9440;153
fenetre;1637181430878632;10909;154
fenetre;1637181430878654;10931;155
fenetre;1637181430878664;10941;156
fenetre;1637181430878672;10950;157
fenetre;1637181430878700;10969;158
fenetre;1637181430878707;10977;159
fenetre;1637181430878712;10982;160
fenetre;1637181430878717;10987;161
fenetre;1637181430878722;10992;162
fenetre;1637181430878727;10996;163
fenetre;1637181430878732;11001;164
fenetre;1637181430878736;11006;165
fenetre;1637181430878741;11010;166
fenetre;1637181430878746;11015;167
fenetre;1637181430878750;11020;168
fenetre;1637181430878755;11025;169
fenetre;1637181430878760;11030;170
fenetre;1637181430878765;11035;171
fenetre;1637181430878770;11040;172
fenetre;1637181430878775;11044;173
fenetre;1637181430878779;11049;174
fenetre;1637181430878784;11054;175
fenetre;1637181430878789;11059;176
fenetre;1637181430878794;11063;177
timeout;1637181431879014;11090;0
fenetre;1637181431880469;12537;88
fenetre;1637181431880486;12553;89
fenetre;1637181431880494;12561;90
fenetre;1637181431880500;12567;91
fenetre;1637181431880509;12575;92
fenetre;1637181431880516;12582;93
fenetre;1637181431880522;12589;94
fenetre;1637181431880528;12595;95
fenetre;1637181431880534;12601;96
fenetre;1637181431880540;12607;97
fenetre;1637181431880547;12614;98
fenetre;1637181431880554;12620;99
fenetre;1637181431880560;12626;100
fenetre;1637181431880566;12633;101
fenetre;1637181431880572;12639;102
fenetre;1637181431880578;12645;103
fenetre;1637181431880613;12668;104
fenetre;1637181431880671;12699;105
fenetre;1637181431880700;12721;106
fenetre;1637181431880804;12744;107
fenetre;1637181431880818;12758;108
fenetre;1637181431880874;12785;109
fenetre;1637181431880888;12798;110
fenetre;1637181431880921;12822;111
fenetre;1637181431880963;12841;112
fenetre;1637181431881052;12862;113
fenetre;1637181431881065;12875;114
fenetre;1637181431881097;12897;115
fenetre;1637181431881135;12916;116
fenetre;1637181431881227;12944;117
fenetre;1637181431881240;12956;118
fenetre;1637181431881294;12971;119
fenetre;1637181431881315;12984;120
fenetre;1637181431881377;13003;121
fenetre;1637181431881412;13022;122
fenetre;1637181431881468;13047;123
fenetre;1637181431881506;13074;124
fenetre;1637181431881539;13094;125
fenetre;1637181431881586;13109;126
fenetre;1637181431881637;13129;127
fenetre;1637181431881696;13151;128
fenetre;1637181431881720;13164;129
fenetre;1637181431881793;13196;130
fenetre;1637181431881826;13216;131
fenetre;1637181431881881;13230;132
fenetre;1637181431881983;13253;133
fenetre;1637181431881998;13267;134
fenetre;1637181431882026;13284;135
fenetre;1637181431882055;13301;136
fenetre;1637181431882112;13320;137
fenetre;1637181431882156;13333;138
fenetre;1637181431882186;13347;139
fenetre;1637181431882227;13360;140
fenetre;1637181431882277;13372;141
fenetre;1637181431882345;13440;142
fenetre;1637181431882378;13459;143
fenetre;1637181431882413;13476;144
fenetre;1637181431882456;13489;145
fenetre;1637181431882500;13501;146
fenetre;1637181431882551;13518;147
fenetre;1637181431882596;13538;148
fenetre;1637181431882642;13553;149
fenetre;1637181431882691;13567;150
fenetre;1637181431882752;13580;151
fenetre;1637181431882785;13591;152
fenetre;1637181431882823;13602;153
fenetre;1637181431882859;13612;154
fenetre;1637181431882894;13622;155
fenetre;1637181431882929;13632;156
fenetre;1637181431882965;13643;157
fenetre;1637181431882999;13654;158
fenetre;1637181431883037;13665;159
fenetre;1637181431883074;13675;160
fenetre;1637181431883107;13686;161
fenetre;1637181431883146;13696;162
fenetre;1637181431883181;13706;163
fenetre;1637181431883217;13717;164
fenetre;1637181431883250;13728;165
fenetre;1637181431883290;13740;166
fenetre;1637181431883323;13750;167
fenetre;1637181431883360;13760;168
fenetre;1637181431883396;13769;169
fenetre;1637181431883435;13780;170
fenetre;1637181431883468;13791;171
fenetre;1637181431883505;13802;172
fenetre;1637181431883530;13812;173
fenetre;1637181431883547;13823;174
fenetre;1637181431883568;13832;175
fenetre;1637181431885124;15376;176
fenetre;1637181431885132;15384;177
fenetre;1637181431885137;15389;178
fenetre;1637181431885142;15393;179
fenetre;1637181431885147;15398;180
fenetre;1637181431885151;15403;181
fenetre;1637181431885156;15407;182
fenetre;1637181431885161;15413;183
fenetre;1637181431885166;15418;184
fenetre;1637181431885170;15423;185
fenetre;1637181431885175;15427;186
fenetre;1637181431885180;15432;187
fenetre;1637181431885185;15437;188
fenetre;1637181431885189;15441;189
timeout;1637181432887925;15452;0
fenetre;1637181432888701;16219;94
fenetre;1637181432888713;16231;95
fenetre;1637181432888718;16237;96
fenetre;1637181432888722;16240;97
fenetre;1637181432888726;16245;98
fenetre;1637181432888731;16248;99
fenetre;1637181432888735;16253;100
fenetre;1637181432888739;16257;101
fenetre;1637181432888743;16262;102
