type;temps;clock;fen
debut;1637181414343926;2061;0
fenetre;1637181414344821;2184;1
fenetre;1637181414345011;2229;2
fenetre;1637181414345231;2245;3
fenetre;1637181414345268;2281;4
fenetre;1637181414345379;2291;5
fenetre;1637181414345418;2303;6
fenetre;1637181414345425;2309;7
fenetre;1637181414345497;2371;8
fenetre;1637181414345588;2384;9
fenetre;1637181414345624;2398;10
fenetre;1637181414345644;2407;11
fenetre;1637181414345674;2415;12
fenetre;1637181414345705;2432;13
fenetre;1637181414345714;2441;14
fenetre;1637181414345730;2449;15
fenetre;1637181414345871;2580;16
fenetre;1637181414345898;2595;17
fenetre;1637181414345923;2609;18
fenetre;1637181414345957;2619;19
fenetre;1637181414345986;2630;20
fenetre;1637181414346019;2641;21
fenetre;1637181414346043;2649;22
fenetre;1637181414346073;2656;23
fenetre;1637181414346106;2666;24
fenetre;1637181414346139;2676;25
fenetre;1637181414346168;2685;26
fenetre;1637181414346201;2694;27
fenetre;1637181414346229;2703;28
fenetre;1637181414346263;2713;29
fenetre;1637181414346282;2722;30
fenetre;1637181414346298;2730;31
fenetre;1637181414346561;2982;32
fenetre;1637181414346569;2989;33
fenetre;1637181414346573;2994;34
fenetre;1637181414346577;2998;35
fenetre;1637181414346581;3002;36
fenetre;1637181414346585;3006;37
fenetre;1637181414346606;3015;38
fenetre;1637181414346632;3025;39
fenetre;1637181414346668;3037;40
fenetre;1637181414346695;3050;41
fenetre;1637181414346724;3059;42
fenetre;1637181414346756;3067;43
fenetre;1637181414346785;3076;44
fenetre;1637181414346817;3086;45
fenetre;1637181414346848;3096;46
fenetre;1637181414346879;3105;47
fenetre;1637181414346907;3114;48
fenetre;1637181414346939;3123;49
fenetre;1637181414346967;3132;50
fenetre;1637181414346999;3141;51
fenetre;1637181414347028;3150;52
fenetre;1637181414347060;3159;53
fenetre;1637181414347089;3168;54
fenetre;1637181414347121;3178;55
fenetre;1637181414347149;3187;56
fenetre;1637181414347181;3196;57
fenetre;1637181414347210;3204;58
fenetre;1637181414347242;3213;59
fenetre;1637181414347272;3222;60
fenetre;1637181414347304;3231;61
fenetre;1637181414347337;3247;62
fenetre;1637181414347353;3255;63
fenetre;1637181414347845;3739;64
fenetre;1637181414347852;3745;65
fenetre;1637181414347856;3750;66
fenetre;1637181414347861;3754;67
fenetre;1637181414347865;3759;68
fenetre;1637181414347870;3764;69
fenetre;1637181414347875;3769;70
fenetre;1637181414347879;3772;71
fenetre;1637181414347882;3776;72
fenetre;1637181414347886;3780;73
fenetre;1637181414347890;3784;74
fenetre;1637181414347894;3788;75
fenetre;1637181414347898;3792;76
fenetre;1637181414347906;3799;77
fenetre;1637181414347910;3803;78
fenetre;1637181414347941;3813;79
fenetre;1637181414347969;3824;80
fenetre;1637181414347998;3833;81
fenetre;1637181414348029;3844;82
fenetre;1637181414348058;3854;83
fenetre;1637181414348087;3863;84
fenetre;1637181414348118;3873;85
fenetre;1637181414348147;3881;86
fenetre;1637181414348177;3890;87
fenetre;1637181414348206;3899;88
fenetre;1637181414348233;3908;89
fenetre;1637181414348266;3917;90
fenetre;1637181414348295;3925;91
fenetre;1637181414348325;3935;92
fenetre;1637181414348352;3943;93
fenetre;1637181414348383;3953;94
fenetre;1637181414348415;3962;95
fenetre;1637181414348445;3971;96
fenetre;1637181414348474;3979;97
fenetre;1637181414348507;3990;98
fenetre;1637181414348526;3999;99
fenetre;1637181414348555;4006;100
timeout;1637181415348915;4033;0
fenetre;1637181415349866;4985;50
fenetre;1637181415349893;5011;51
fenetre;1637181415349913;5031;52
fenetre;1637181415349937;5054;53
fenetre;1637181415349981;5069;54
fenetre;1637181415350070;5088;55
fenetre;1637181415350111;5123;56
fenetre;1637181415350151;5152;57
fenetre;1637181415350182;5177;58
fenetre;1637181415350234;5206;59
fenetre;1637181415350332;5238;60
fenetre;1637181415350348;5253;61
fenetre;1637181415350356;5261;62
fenetre;1637181415350506;5287;63
fenetre;1637181415350519;5301;64
fenetre;1637181415350527;5307;65
fenetre;1637181415350584;5333;66
fenetre;1637181415350636;5353;67
fenetre;1637181415350658;5366;68
fenetre;1637181415350728;5394;69
fenetre;1637181415350835;5427;70
