type;temps;clock;fen
debut;1637181399102775;1791;0
fenetre;1637181399103689;1906;1
fenetre;1637181399103911;1937;2
fenetre;1637181399104137;1958;3
fenetre;1637181399104184;2005;4
fenetre;1637181399104370;2025;5
fenetre;1637181399104400;2039;6
fenetre;1637181399104406;2045;7
fenetre;1637181399104519;2144;8
fenetre;1637181399104604;2160;9
fenetre;1637181399104623;2172;10
fenetre;1637181399104657;2184;11
fenetre;1637181399104699;2208;12
fenetre;1637181399104709;2218;13
fenetre;1637181399104718;2227;14
fenetre;1637181399104752;2242;15
fenetre;1637181399104891;2381;16
fenetre;1637181399104898;2387;17
fenetre;1637181399104917;2395;18
fenetre;1637181399104947;2405;19
fenetre;1637181399104980;2416;20
fenetre;1637181399105007;2426;21
fenetre;1637181399105040;2434;22
fenetre;1637181399105071;2442;23
fenetre;1637181399105104;2451;24
fenetre;1637181399105132;2460;25
fenetre;1637181399105172;2476;26
fenetre;1637181399105195;2489;27
fenetre;1637181399105224;2498;28
fenetre;1637181399105258;2508;29
fenetre;1637181399105276;2518;30
fenetre;1637181399105293;2526;31
fenetre;1637181399105551;2776;32
fenetre;1637181399105560;2784;33
fenetre;1637181399105566;2790;34
fenetre;1637181399105570;2794;35
fenetre;1637181399105574;2798;36
fenetre;1637181399105578;2802;37
fenetre;1637181399105604;2811;38
fenetre;1637181399105631;2821;39
fenetre;1637181399105662;2830;40
fenetre;1637181399105692;2839;41
fenetre;1637181399105725;2849;42
fenetre;1637181399105754;2860;43
fenetre;1637181399105782;2869;44
fenetre;1637181399105816;2878;45
fenetre;1637181399105845;2889;46
fenetre;1637181399105873;2898;47
fenetre;1637181399105906;2907;48
fenetre;1637181399105934;2916;49
fenetre;1637181399105966;2924;50
fenetre;1637181399105996;2934;51
fenetre;1637181399106024;2943;52
fenetre;1637181399106056;2952;53
fenetre;1637181399106086;2961;54
fenetre;1637181399106115;2971;55
fenetre;1637181399106146;2980;56
fenetre;1637181399106173;2988;57
fenetre;1637181399106208;2997;58
fenetre;1637181399106235;3006;59
fenetre;1637181399106267;3014;60
fenetre;1637181399106296;3024;61
fenetre;1637181399106328;3038;62
fenetre;1637181399106346;3047;63
fenetre;1637181399106852;3544;64
fenetre;1637181399106861;3553;65
fenetre;1637181399106865;3558;66
fenetre;1637181399106870;3562;67
fenetre;1637181399106874;3567;68
fenetre;1637181399106878;3570;69
fenetre;1637181399106882;3575;70
fenetre;1637181399106889;3581;71
fenetre;1637181399106893;3585;72
fenetre;1637181399106897;3590;73
fenetre;1637181399106901;3593;74
fenetre;1637181399106905;3598;75
fenetre;1637181399106909;3601;76
fenetre;1637181399106913;3606;77
fenetre;1637181399106919;3611;78
fenetre;1637181399106923;3616;79
fenetre;1637181399106954;3624;80
fenetre;1637181399106984;3634;81
fenetre;1637181399107013;3644;82
fenetre;1637181399107043;3654;83
fenetre;1637181399107075;3663;84
fenetre;1637181399107105;3673;85
fenetre;1637181399107134;3682;86
fenetre;1637181399107166;3692;87
fenetre;1637181399107196;3701;88
fenetre;1637181399107230;3710;89
fenetre;1637181399107259;3719;90
fenetre;1637181399107289;3728;91
fenetre;1637181399107320;3736;92
fenetre;1637181399107348;3745;93
fenetre;1637181399107381;3755;94
fenetre;1637181399107410;3764;95
fenetre;1637181399107442;3773;96
fenetre;1637181399107471;3781;97
fenetre;1637181399107505;3789;98
fenetre;1637181399107536;3798;99
fenetre;1637181399107565;3808;100
fenetre;1637181399107597;3817;101
fenetre;1637181399107626;3825;102
fenetre;1637181399107657;3835;103
fenetre;1637181399107687;3844;104
fenetre;1637181399107718;3854;105
fenetre;1637181399107747;3863;106
fenetre;1637181399107778;3873;107
fenetre;1637181399107807;3882;108
fenetre;1637181399107839;3891;109
fenetre;1637181399107868;3900;110
fenetre;1637181399107892;3909;111
fenetre;1637181399107920;3918;112
timeout;1637181400108493;3938;0
fenetre;1637181400109751;5172;56
fenetre;1637181400109770;5190;57
fenetre;1637181400109778;5199;58
fenetre;1637181400109786;5206;59
fenetre;1637181400109824;5239;60
fenetre;1637181400109836;5251;61
fenetre;1637181400109890;5279;62
fenetre;1637181400110044;5313;63
fenetre;1637181400110059;5329;64
fenetre;1637181400110067;5336;65
fenetre;1637181400110155;5425;66
fenetre;1637181400110221;5455;67
fenetre;1637181400110280;5499;68
fenetre;1637181400110294;5513;69
fenetre;1637181400110346;5546;70
fenetre;1637181400110388;5582;71
fenetre;1637181400110432;5612;72
fenetre;1637181400110444;5624;73
fenetre;1637181400110522;5648;74
fenetre;1637181400110562;5673;75
fenetre;1637181400110598;5692;76
fenetre;1637181400110646;5712;77
fenetre;1637181400110695;5728;78
fenetre;1637181400110797;5771;79
fenetre;1637181400110812;5784;80
fenetre;1637181400110842;5802;81
fenetre;1637181400110880;5822;82
fenetre;1637181400110953;5871;83
fenetre;1637181400111032;5902;84
fenetre;1637181400111073;5935;85
fenetre;1637181400111114;5961;86
fenetre;1637181400111179;5992;87
fenetre;1637181400111259;6024;88
fenetre;1637181400111365;6052;89
fenetre;1637181400111423;6080;90
fenetre;1637181400111477;6107;91
fenetre;1637181400111509;6122;92
fenetre;1637181400111580;6140;93
fenetre;1637181400111608;6157;94
fenetre;1637181400111664;6174;95
fenetre;1637181400111749;6209;96
fenetre;1637181400111890;6238;97
fenetre;1637181400111947;6278;98
fenetre;1637181400112026;6304;99
fenetre;1637181400112121;6325;100
fenetre;1637181400112164;6341;101
fenetre;1637181400112214;6356;102
fenetre;1637181400112286;6375;103
fenetre;1637181400112296;6385;104
fenetre;1637181400112321;6405;105
fenetre;1637181400112362;6428;106
fenetre;1637181400112388;6447;107
fenetre;1637181400112425;6465;108
fenetre;1637181400112464;6487;109
fenetre;1637181400112475;6499;110
fenetre;1637181400112494;6509;111
fenetre;1637181400113521;7523;112
fenetre;1637181400113532;7533;113
fenetre;1637181400113538;7539;114
fenetre;1637181400113544;7546;115
fenetre;1637181400113549;7550;116
fenetre;1637181400113554;7555;117
fenetre;1637181400113559;7561;118
fenetre;1637181400113564;7565;119
fenetre;1637181400113569;7570;120
fenetre;1637181400113574;7575;121
fenetre;1637181400113579;7581;122
fenetre;1637181400113584;7585;123
fenetre;1637181400113588;7590;124
fenetre;1637181400113593;7595;125
fenetre;1637181400113598;7599;126
fenetre;1637181400113603;7604;127
fenetre;1637181400113607;7609;128
fenetre;1637181400113612;7613;129
fenetre;1637181400113617;7618;130
fenetre;1637181400113624;7625;131
fenetre;1637181400113673;7644;132
fenetre;1637181400113706;7660;133
fenetre;1637181400113748;7676;134
fenetre;1637181400113785;7698;135
fenetre;1637181400113811;7716;136
fenetre;1637181400113855;7738;137
fenetre;1637181400113891;7760;138
fenetre;1637181400113919;7780;139
fenetre;1637181400113976;7803;140
fenetre;1637181400114021;7842;141
fenetre;1637181400114046;7858;142
fenetre;1637181400114081;7876;143
fenetre;1637181400114117;7898;144
fenetre;1637181400114144;7913;145
fenetre;1637181400114177;7926;146
fenetre;1637181400114213;7947;147
fenetre;1637181400114241;7962;148
fenetre;1637181400114285;7978;149
fenetre;1637181400114329;7999;150
fenetre;1637181400114337;8007;151
fenetre;1637181400114374;8018;152
fenetre;1637181400114410;8039;153
fenetre;1637181400114447;8057;154
fenetre;1637181400114467;8071;155
fenetre;1637181400114526;8083;156
fenetre;1637181400114535;8093;157
fenetre;1637181400114568;8106;158
fenetre;1637181400114598;8122;159
fenetre;1637181400114619;8136;160
fenetre;1637181400114660;8156;161
fenetre;1637181400114705;8176;162
fenetre;1637181400114715;8185;163
fenetre;1637181400114751;8200;164
fenetre;1637181400114798;8222;165
fenetre;1637181400114827;8239;166
fenetre;1637181400114838;8250;167
fenetre;1637181400114873;8263;168
fenetre;1637181400114898;8283;169
fenetre;1637181400114921;8303;170
timeout;1637181401116313;8333;0
fenetre;1637181401117870;9844;85
fenetre;1637181401117887;9861;86
fenetre;1637181401117895;9869;87
fenetre;1637181401117909;9883;88
fenetre;1637181401117915;9889;89
fenetre;1637181401117922;9896;90
fenetre;1637181401117928;9902;91
fenetre;1637181401117934;9907;92
fenetre;1637181401117940;9913;93
fenetre;1637181401117946;9920;94
fenetre;1637181401117952;9926;95
fenetre;1637181401117959;9933;96
fenetre;1637181401117965;9939;97
fenetre;1637181401117971;9945;98
fenetre;1637181401117977;9951;99
fenetre;1637181401117983;9957;100
fenetre;1637181401118069;10043;101
fenetre;1637181401118077;10051;102
fenetre;1637181401118083;10057;103
fenetre;1637181401118121;10080;104
fenetre;1637181401118179;10118;105
fenetre;1637181401118325;10157;106
fenetre;1637181401118428;10191;107
fenetre;1637181401118503;10224;108
fenetre;1637181401118597;10251;109
fenetre;1637181401118688;10294;110
fenetre;1637181401118702;10309;111
fenetre;1637181401118737;10327;112
fenetre;1637181401118805;10356;113
fenetre;1637181401118921;10383;114
fenetre;1637181401119024;10406;115
fenetre;1637181401119108;10443;116
fenetre;1637181401119161;10470;117
fenetre;1637181401119256;10510;118
fenetre;1637181401119275;10529;119
fenetre;1637181401119339;10563;120
fenetre;1637181401119359;10582;121
fenetre;1637181401119438;10601;122
fenetre;1637181401119449;10612;123
fenetre;1637181401119485;10642;124
fenetre;1637181401119583;10662;125
fenetre;1637181401119628;10695;126
fenetre;1637181401119654;10714;127
fenetre;1637181401119708;10732;128
fenetre;1637181401119753;10768;129
fenetre;1637181401119828;10805;130
fenetre;1637181401119902;10836;131
fenetre;1637181401119960;10878;132
fenetre;1637181401120013;10898;133
fenetre;1637181401120043;10915;134
fenetre;1637181401120088;10943;135
fenetre;1637181401120124;10964;136
fenetre;1637181401120166;10988;137
fenetre;1637181401120192;11008;138
fenetre;1637181401120255;11034;139
fenetre;1637181401120288;11057;140
fenetre;1637181401120344;11087;141
fenetre;1637181401120355;11097;142
fenetre;1637181401120389;11111;143
fenetre;1637181401120429;11123;144
fenetre;1637181401120480;11144;145
fenetre;1637181401120491;11154;146
fenetre;1637181401120535;11169;147
fenetre;1637181401120559;11185;148
fenetre;1637181401120600;11197;149
fenetre;1637181401120637;11213;150
fenetre;1637181401120671;11235;151
fenetre;1637181401120709;11248;152
fenetre;1637181401120748;11264;153
fenetre;1637181401120776;11274;154
fenetre;1637181401120829;11286;155
fenetre;1637181401120875;11320;156
fenetre;1637181401120884;11328;157
fenetre;1637181401120922;11341;158
