type;temps;clock;fen
debut;1637181453660085;1763;0
fenetre;1637181453661092;1878;1
fenetre;1637181453661294;1922;2
fenetre;1637181453661467;1941;3
fenetre;1637181453661511;1986;4
fenetre;1637181453661620;2004;5
fenetre;1637181453661648;2016;6
fenetre;1637181453661653;2022;7
fenetre;1637181453661723;2086;8
fenetre;1637181453661830;2099;9
fenetre;1637181453661840;2109;10
fenetre;1637181453661860;2125;11
fenetre;1637181453661892;2145;12
fenetre;1637181453661901;2153;13
fenetre;1637181453661915;2161;14
fenetre;1637181453661931;2168;15
fenetre;1637181453662065;2294;16
fenetre;1637181453662072;2301;17
fenetre;1637181453662098;2309;18
fenetre;1637181453662123;2318;19
fenetre;1637181453662153;2327;20
fenetre;1637181453662179;2336;21
fenetre;1637181453662206;2344;22
fenetre;1637181453662244;2359;23
fenetre;1637181453662267;2371;24
fenetre;1637181453662293;2379;25
fenetre;1637181453662325;2388;26
fenetre;1637181453662353;2397;27
fenetre;1637181453662380;2406;28
fenetre;1637181453662410;2414;29
fenetre;1637181453662429;2423;30
fenetre;1637181453662444;2432;31
fenetre;1637181453662688;2667;32
fenetre;1637181453662697;2675;33
fenetre;1637181453662703;2682;34
fenetre;1637181453662707;2686;35
fenetre;1637181453662711;2690;36
fenetre;1637181453662715;2693;37
fenetre;1637181453662738;2701;38
fenetre;1637181453662762;2710;39
fenetre;1637181453662789;2717;40
fenetre;1637181453662820;2726;41
fenetre;1637181453662846;2735;42
fenetre;1637181453662877;2744;43
fenetre;1637181453662904;2753;44
fenetre;1637181453662935;2761;45
fenetre;1637181453662961;2769;46
fenetre;1637181453662992;2778;47
fenetre;1637181453663018;2786;48
fenetre;1637181453663052;2794;49
fenetre;1637181453663076;2803;50
fenetre;1637181453663106;2812;51
fenetre;1637181453663132;2820;52
fenetre;1637181453663164;2829;53
fenetre;1637181453663191;2839;54
fenetre;1637181453663217;2848;55
fenetre;1637181453663249;2856;56
fenetre;1637181453663275;2864;57
fenetre;1637181453663307;2873;58
fenetre;1637181453663332;2881;59
fenetre;1637181453663363;2890;60
fenetre;1637181453663389;2898;61
fenetre;1637181453663420;2912;62
fenetre;1637181453663436;2920;63
fenetre;1637181453663905;3380;64
fenetre;1637181453663912;3387;65
fenetre;1637181453663916;3391;66
fenetre;1637181453663920;3395;67
fenetre;1637181453663924;3399;68
fenetre;1637181453663928;3403;69
fenetre;1637181453663932;3407;70
fenetre;1637181453663936;3411;71
fenetre;1637181453663940;3415;72
fenetre;1637181453663943;3418;73
fenetre;1637181453663949;3424;74
fenetre;1637181453663953;3428;75
fenetre;1637181453663956;3431;76
fenetre;1637181453663960;3435;77
fenetre;1637181453663964;3439;78
fenetre;1637181453663985;3447;79
fenetre;1637181453664009;3456;80
fenetre;1637181453664041;3465;81
fenetre;1637181453664068;3475;82
fenetre;1637181453664095;3483;83
fenetre;1637181453664125;3492;84
fenetre;1637181453664152;3500;85
fenetre;1637181453664181;3508;86
fenetre;1637181453664207;3517;87
fenetre;1637181453664238;3525;88
fenetre;1637181453664265;3534;89
fenetre;1637181453664295;3542;90
fenetre;1637181453664322;3550;91
fenetre;1637181453664352;3558;92
fenetre;1637181453664380;3567;93
fenetre;1637181453664406;3576;94
fenetre;1637181453664436;3583;95
fenetre;1637181453664464;3593;96
fenetre;1637181453664493;3601;97
fenetre;1637181453664514;3609;98
fenetre;1637181453664541;3617;99
timeout;1637181454668423;3630;0
fenetre;1637181454669496;4686;49
fenetre;1637181454669513;4702;50
fenetre;1637181454669521;4710;51
fenetre;1637181454669527;4717;52
fenetre;1637181454669534;4723;53
fenetre;1637181454669541;4731;54
fenetre;1637181454669549;4739;55
fenetre;1637181454669611;4759;56
fenetre;1637181454669654;4787;57
fenetre;1637181454669706;4819;58
fenetre;1637181454669758;4852;59
fenetre;1637181454669856;4876;60
fenetre;1637181454669901;4908;61
fenetre;1637181454669942;4940;62
fenetre;1637181454670000;4967;63
fenetre;1637181454670042;4994;64
fenetre;1637181454670127;5021;65
fenetre;1637181454670181;5050;66
fenetre;1637181454670219;5069;67
fenetre;1637181454670279;5093;68
fenetre;1637181454670341;5124;69
fenetre;1637181454670356;5138;70
fenetre;1637181454670490;5162;71
fenetre;1637181454670614;5276;72
fenetre;1637181454670625;5286;73
fenetre;1637181454670709;5313;74
fenetre;1637181454670739;5335;75
fenetre;1637181454670778;5352;76
fenetre;1637181454670872;5381;77
fenetre;1637181454670943;5415;78
fenetre;1637181454671054;5441;79
fenetre;1637181454671118;5463;80
fenetre;1637181454671158;5480;81
fenetre;1637181454671238;5502;82
fenetre;1637181454671284;5531;83
fenetre;1637181454671394;5573;84
fenetre;1637181454671412;5592;85
fenetre;1637181454671454;5610;86
fenetre;1637181454671720;5646;87
fenetre;1637181454671747;5672;88
fenetre;1637181454671850;5698;89
fenetre;1637181454671921;5730;90
fenetre;1637181454671980;5759;91
fenetre;1637181454672070;5791;92
fenetre;1637181454672083;5804;93
fenetre;1637181454672118;5824;94
fenetre;1637181454672172;5855;95
fenetre;1637181454672197;5869;96
fenetre;1637181454672296;5888;97
fenetre;1637181454673196;6760;98
fenetre;1637181454673203;6768;99
fenetre;1637181454673209;6774;100
fenetre;1637181454673213;6777;101
fenetre;1637181454673217;6782;102
fenetre;1637181454673221;6786;103
fenetre;1637181454673225;6790;104
fenetre;1637181454673229;6794;105
fenetre;1637181454673235;6799;106
fenetre;1637181454673239;6804;107
fenetre;1637181454673243;6808;108
fenetre;1637181454673247;6812;109
fenetre;1637181454673251;6816;110
fenetre;1637181454673255;6820;111
fenetre;1637181454673260;6825;112
fenetre;1637181454673265;6829;113
fenetre;1637181454673269;6833;114
fenetre;1637181454673273;6837;115
fenetre;1637181454673306;6850;116
fenetre;1637181454673338;6862;117
fenetre;1637181454673369;6870;118
fenetre;1637181454673412;6878;119
fenetre;1637181454673417;6884;120
fenetre;1637181454673474;6901;121
fenetre;1637181454673483;6910;122
fenetre;1637181454673519;6919;123
fenetre;1637181454673545;6931;124
fenetre;1637181454673585;6942;125
fenetre;1637181454673602;6952;126
fenetre;1637181454673701;6969;127
fenetre;1637181454673711;6979;128
fenetre;1637181454673716;6984;129
fenetre;1637181454673720;6988;130
fenetre;1637181454673749;6997;131
fenetre;1637181454673785;7006;132
fenetre;1637181454673804;7015;133
fenetre;1637181454673837;7023;134
fenetre;1637181454673866;7034;135
fenetre;1637181454673902;7042;136
fenetre;1637181454673935;7050;137
fenetre;1637181454673958;7061;138
fenetre;1637181454673993;7074;139
fenetre;1637181454674022;7087;140
fenetre;1637181454674051;7098;141
fenetre;1637181454674079;7108;142
fenetre;1637181454674113;7118;143
fenetre;1637181454674141;7127;144
fenetre;1637181454674174;7136;145
fenetre;1637181454674204;7145;146
fenetre;1637181454674236;7155;147
fenetre;1637181454674265;7163;148
fenetre;1637181454674297;7172;149
fenetre;1637181454674328;7181;150
fenetre;1637181454674359;7190;151
fenetre;1637181454674389;7200;152
fenetre;1637181454674413;7209;153
fenetre;1637181454674441;7218;154
fenetre;1637181454674472;7227;155
fenetre;1637181454674500;7235;156
timeout;1637181455677614;7284;0
fenetre;1637181455679192;8803;78
fenetre;1637181455679210;8820;79
fenetre;1637181455679217;8827;80
fenetre;1637181455679224;8834;81
