type;temps;clock;fen
fenetre;1637181360630797;3240;78
fenetre;1637181360630818;3250;79
fenetre;1637181360630841;3260;80
fenetre;1637181360630868;3268;81
fenetre;1637181360630896;3277;82
fenetre;1637181360630922;3284;83
fenetre;1637181360630949;3293;84
fenetre;1637181360630975;3301;85
fenetre;1637181360631004;3309;86
fenetre;1637181360631033;3321;87
fenetre;1637181360631059;3331;88
fenetre;1637181360631086;3338;89
fenetre;1637181360631115;3346;90
fenetre;1637181360631141;3356;91
fenetre;1637181360631169;3364;92
fenetre;1637181360631195;3372;93
fenetre;1637181360631238;3381;94
fenetre;1637181360631264;3390;95
fenetre;1637181360631288;3397;96
fenetre;1637181360631316;3406;97
fenetre;1637181360631337;3414;98
fenetre;1637181360631366;3424;99
timeout;1637181361634595;3449;0
fenetre;1637181361635553;4406;49
fenetre;1637181361635597;4450;50
fenetre;1637181361635629;4483;51
fenetre;1637181361635682;4512;52
fenetre;1637181361635706;4536;53
fenetre;1637181361635715;4544;54
fenetre;1637181361635816;4575;55
fenetre;1637181361635884;4616;56
fenetre;1637181361635899;4630;57
fenetre;1637181361635965;4661;58
fenetre;1637181361635979;4675;59
fenetre;1637181361636078;4704;60
fenetre;1637181361636096;4721;61
fenetre;1637181361636147;4739;62
fenetre;1637181361636189;4765;63
fenetre;1637181361636221;4794;64
fenetre;1637181361636258;4812;65
fenetre;1637181361636316;4840;66
fenetre;1637181361636368;4861;67
fenetre;1637181361636486;4916;68
fenetre;1637181361636518;4944;69
fenetre;1637181361636637;4969;70
fenetre;1637181361636725;5003;71
fenetre;1637181361636824;5100;72
fenetre;1637181361636832;5110;73
fenetre;1637181361636840;5116;74
fenetre;1637181361636988;5143;75
fenetre;1637181361637002;5157;76
fenetre;1637181361637058;5174;77
fenetre;1637181361637104;5191;78
fenetre;1637181361637144;5209;79
fenetre;1637181361637195;5230;80
fenetre;1637181361637230;5245;81
fenetre;1637181361637290;5269;82
fenetre;1637181361637314;5289;83
fenetre;1637181361637372;5302;84
fenetre;1637181361637427;5315;85
fenetre;1637181361637478;5341;86
fenetre;1637181361637522;5375;87
fenetre;1637181361637566;5394;88
fenetre;1637181361637597;5407;89
fenetre;1637181361637656;5422;90
fenetre;1637181361637698;5437;91
fenetre;1637181361637765;5465;92
fenetre;1637181361637779;5479;93
fenetre;1637181361637827;5494;94
fenetre;1637181361637877;5509;95
fenetre;1637181361637900;5522;96
fenetre;1637181361637960;5553;97
fenetre;1637181361638932;6526;98
fenetre;1637181361638942;6535;99
fenetre;1637181361638947;6540;100
fenetre;1637181361638954;6546;101
fenetre;1637181361638960;6552;102
fenetre;1637181361638965;6558;103
fenetre;1637181361638969;6562;104
fenetre;1637181361638974;6567;105
fenetre;1637181361638979;6572;106
fenetre;1637181361638984;6576;107
fenetre;1637181361638988;6581;108
fenetre;1637181361638993;6586;109
fenetre;1637181361638998;6590;110
fenetre;1637181361639003;6596;111
fenetre;1637181361639008;6601;112
fenetre;1637181361639012;6605;113
fenetre;1637181361639017;6610;114
fenetre;1637181361639022;6615;115
fenetre;1637181361639042;6628;116
fenetre;1637181361639053;6639;117
fenetre;1637181361639058;6645;118
fenetre;1637181361639124;6654;119
fenetre;1637181361639175;6665;120
fenetre;1637181361639213;6675;121
fenetre;1637181361639244;6689;122
fenetre;1637181361639281;6709;123
fenetre;1637181361639327;6725;124
fenetre;1637181361639362;6747;125
fenetre;1637181361639396;6770;126
fenetre;1637181361639421;6786;127
fenetre;1637181361639469;6799;128
fenetre;1637181361639508;6819;129
fenetre;1637181361639535;6833;130
fenetre;1637181361639569;6846;131
fenetre;1637181361639609;6859;132
fenetre;1637181361639640;6869;133
fenetre;1637181361639692;6881;134
fenetre;1637181361639714;6893;135
fenetre;1637181361639760;6903;136
fenetre;1637181361639783;6913;137
fenetre;1637181361639835;6931;138
fenetre;1637181361639858;6946;139
fenetre;1637181361639894;6958;140
fenetre;1637181361639928;6970;141
fenetre;1637181361639968;6983;142
fenetre;1637181361640002;6998;143
fenetre;1637181361640036;7009;144
fenetre;1637181361640083;7019;145
fenetre;1637181361640099;7029;146
fenetre;1637181361640144;7040;147
fenetre;1637181361640168;7052;148
fenetre;1637181361640203;7063;149
timeout;1637181362645266;7090;0
fenetre;1637181362646617;8429;74
fenetre;1637181362646635;8448;75
fenetre;1637181362646643;8454;76
fenetre;1637181362646649;8461;77
fenetre;1637181362646656;8467;78
fenetre;1637181362646662;8474;79
fenetre;1637181362646671;8483;80
fenetre;1637181362646680;8492;81
fenetre;1637181362646687;8498;82
fenetre;1637181362646693;8505;83
fenetre;1637181362646738;8528;84
fenetre;1637181362646789;8558;85
fenetre;1637181362646828;8581;86
fenetre;1637181362646863;8601;87
fenetre;1637181362646916;8619;88
fenetre;1637181362646968;8650;89
fenetre;1637181362647008;8670;90
fenetre;1637181362647063;8698;91
fenetre;1637181362647169;8733;92
fenetre;1637181362647183;8746;93
fenetre;1637181362647190;8755;94
fenetre;1637181362647221;8779;95
fenetre;1637181362647292;8811;96
fenetre;1637181362647307;8825;97
fenetre;1637181362647372;8854;98
fenetre;1637181362647387;8869;99
fenetre;1637181362647504;8895;100
fenetre;1637181362647518;8909;101
fenetre;1637181362647565;8938;102
fenetre;1637181362647579;8952;103
fenetre;1637181362647635;8978;104
fenetre;1637181362647666;9002;105
fenetre;1637181362647713;9023;106
fenetre;1637181362647808;9064;107
fenetre;1637181362647823;9079;108
fenetre;1637181362647848;9099;109
fenetre;1637181362647904;9126;110
fenetre;1637181362647938;9150;111
fenetre;1637181362647977;9166;112
fenetre;1637181362648034;9186;113
fenetre;1637181362648114;9220;114
fenetre;1637181362648128;9233;115
fenetre;1637181362648208;9249;116
fenetre;1637181362648218;9260;117
fenetre;1637181362648294;9335;118
fenetre;1637181362648302;9343;119
fenetre;1637181362648359;9355;120
fenetre;1637181362648397;9379;121
fenetre;1637181362648437;9398;122
fenetre;1637181362648486;9416;123
fenetre;1637181362648528;9436;124
fenetre;1637181362648575;9452;125
fenetre;1637181362648621;9469;126
fenetre;1637181362648669;9483;127
fenetre;1637181362648717;9498;128
fenetre;1637181362648766;9515;129
fenetre;1637181362648812;9532;130
fenetre;1637181362648866;9560;131
fenetre;1637181362648905;9573;132
fenetre;1637181362648938;9584;133
fenetre;1637181362648981;9598;134
fenetre;1637181362649019;9614;135
fenetre;1637181362649058;9629;136
fenetre;1637181362649101;9647;137
fenetre;1637181362649138;9662;138
fenetre;1637181362649175;9676;139
fenetre;1637181362649203;9687;140
fenetre;1637181362649249;9703;141
fenetre;1637181362649285;9720;142
fenetre;1637181362649316;9731;143
fenetre;1637181362649339;9744;144
fenetre;1637181362649360;9755;145
fenetre;1637181362649380;9765;146
fenetre;1637181362649400;9774;147
fenetre;1637181362650757;11119;148
fenetre;1637181362650768;11130;149
fenetre;1637181362650774;11136;150
fenetre;1637181362650779;11141;151
fenetre;1637181362650784;11146;152
fenetre;1637181362650789;11152;153
fenetre;1637181362650795;11156;154
fenetre;1637181362650799;11161;155
fenetre;1637181362650804;11167;156
fenetre;1637181362650809;11172;157
fenetre;1637181362650814;11177;158
fenetre;1637181362650819;11181;159
fenetre;1637181362650824;11186;160
fenetre;1637181362650829;11191;161
fenetre;1637181362650834;11196;162
fenetre;1637181362650839;11201;163
fenetre;1637181362650844;11206;164
fenetre;1637181362650849;11211;165
fenetre;1637181362650854;11216;166
fenetre;1637181362650858;11221;167
fenetre;1637181362650863;11225;168
fenetre;1637181362650870;11232;169
fenetre;1637181362650874;11236;170
fenetre;1637181362650880;11242;171
fenetre;1637181362650885;11247;172
fenetre;1637181362650890;11252;173
fenetre;1637181362650895;11257;174
timeout;1637181363655467;11279;0
fenetre;1637181363656945;12748;87
fenetre;1637181363656966;12769;88
fenetre;1637181363656975;12777;89
fenetre;1637181363656981;12784;90
fenetre;1637181363656987;12790;91
fenetre;1637181363656994;12796;92
fenetre;1637181363657000;12802;93
fenetre;1637181363657007;12809;94
fenetre;1637181363657013;12815;95
fenetre;1637181363657019;12822;96
fenetre;1637181363657025;12828;97
fenetre;1637181363657032;12834;98
fenetre;1637181363657038;12840;99
fenetre;1637181363657046;12848;100
fenetre;1637181363657053;12855;101
fenetre;1637181363657060;12862;102
fenetre;1637181363657121;12890;103
fenetre;1637181363657165;12914;104
fenetre;1637181363657214;12944;105
fenetre;1637181363657273;12974;106
fenetre;1637181363657338;13004;107
fenetre;1637181363657352;13018;108
fenetre;1637181363657386;13042;109
fenetre;1637181363657427;13071;110
fenetre;1637181363657460;13091;111
fenetre;1637181363657514;13119;112
fenetre;1637181363657564;13143;113
fenetre;1637181363657595;13158;114
fenetre;1637181363657663;13185;115
fenetre;1637181363657689;13206;116
fenetre;1637181363657735;13218;117
fenetre;1637181363657791;13242;118
fenetre;1637181363657842;13276;119
fenetre;1637181363657882;13310;120
fenetre;1637181363657974;13351;121
fenetre;1637181363657989;13365;122
fenetre;1637181363658011;13377;123
fenetre;1637181363658058;13396;124
fenetre;1637181363658112;13426;125
fenetre;1637181363658142;13447;126
fenetre;1637181363658236;13475;127
fenetre;1637181363658359;13501;128
fenetre;1637181363658370;13511;129
fenetre;1637181363658442;13538;130
fenetre;1637181363658483;13558;131
fenetre;1637181363658515;13573;132
fenetre;1637181363658569;13587;133
fenetre;1637181363658613;13603;134
fenetre;1637181363658677;13637;135
fenetre;1637181363658720;13667;136
fenetre;1637181363658755;13683;137
fenetre;1637181363658805;13699;138
fenetre;1637181363658847;13715;139
fenetre;1637181363658897;13730;140
fenetre;1637181363658944;13745;141
fenetre;1637181363658989;13757;142
fenetre;1637181363659059;13774;143
fenetre;1637181363659092;13786;144
fenetre;1637181363659128;13797;145
fenetre;1637181363659169;13808;146
fenetre;1637181363659229;13868;147
fenetre;1637181363659245;13880;148
fenetre;1637181363659280;13892;149
fenetre;1637181363659318;13905;150
fenetre;1637181363659357;13917;151
fenetre;1637181363659402;13929;152
fenetre;1637181363659428;13940;153
fenetre;1637181363659467;13952;154
fenetre;1637181363659499;13965;155
fenetre;1637181363659539;13977;156
fenetre;1637181363659573;13988;157
fenetre;1637181363659612;14000;158
fenetre;1637181363659652;14015;159
fenetre;1637181363659684;14030;160
fenetre;1637181363659721;14041;161
fenetre;1637181363659758;14052;162
fenetre;1637181363659793;14063;163
fenetre;1637181363659835;14074;164
fenetre;1637181363659870;14085;165
fenetre;1637181363659909;14096;166
fenetre;1637181363659946;14108;167
fenetre;1637181363659981;14120;168
fenetre;1637181363660020;14130;169
fenetre;1637181363660043;14142;170
fenetre;1637181363660064;14152;171
fenetre;1637181363660086;14161;172
fenetre;1637181363660107;14171;173
fenetre;1637181363661779;15813;174
fenetre;1637181363661793;15827;175
fenetre;1637181363661799;15833;176
fenetre;1637181363661804;15838;177
fenetre;1637181363661809;15842;178
fenetre;1637181363661814;15848;179
fenetre;1637181363661819;15853;180
fenetre;1637181363661824;15858;181
fenetre;1637181363661830;15863;182
fenetre;1637181363661835;15869;183
fenetre;1637181363661840;15874;184
fenetre;1637181363661845;15879;185
fenetre;1637181363661852;15885;186
fenetre;1637181363661859;15892;187
ecn;1637181363661867;15901;0
fenetre;1637181363663241;17275;168
ecn;1637181363663248;17282;0
fenetre;1637181363664349;18383;151
fenetre;1637181363664355;18389;152
fenetre;1637181363664359;18393;153
fenetre;1637181363664364;18397;154
timeout;1637181364669426;18427;0
fenetre;1637181364670807;19806;77
fenetre;1637181364670822;19822;78
fenetre;1637181364670829;19828;79
fenetre;1637181364670835;19834;80
fenetre;1637181364670841;19840;81
fenetre;1637181364670847;19846;82
fenetre;1637181364670854;19853;83
fenetre;1637181364670860;19859;84
fenetre;1637181364670866;19865;85
fenetre;1637181364670872;19871;86
fenetre;1637181364670881;19881;87
fenetre;1637181364670889;19889;88
fenetre;1637181364670896;19895;89
fenetre;1637181364670902;19901;90
fenetre;1637181364670908;19907;91
fenetre;1637181364670945;19921;92
fenetre;1637181364671009;19949;93
fenetre;1637181364671066;19982;94
fenetre;1637181364671112;20013;95
fenetre;1637181364671127;20028;96
fenetre;1637181364671170;20051;97
fenetre;1637181364671218;20075;98
fenetre;1637181364671257;20093;99
fenetre;1637181364671313;20120;100
fenetre;1637181364671374;20150;101
fenetre;1637181364671445;20180;102
fenetre;1637181364671462;20197;103
fenetre;1637181364671470;20203;104
fenetre;1637181364671555;20230;105
fenetre;1637181364671583;20252;106
fenetre;1637181364671610;20265;107
fenetre;1637181364671671;20281;108
fenetre;1637181364671749;20310;109
fenetre;1637181364671762;20324;110
fenetre;1637181364671799;20342;111
fenetre;1637181364671858;20376;112
fenetre;1637181364671897;20399;113
fenetre;1637181364671929;20415;114
fenetre;1637181364671979;20429;115
fenetre;1637181364672047;20447;116
fenetre;1637181364672080;20470;117
fenetre;1637181364672131;20489;118
fenetre;1637181364672167;20502;119
fenetre;1637181364672226;20523;120
fenetre;1637181364672262;20542;121
fenetre;1637181364672307;20556;122
fenetre;1637181364672353;20569;123
fenetre;1637181364672399;20583;124
fenetre;1637181364672448;20599;125
fenetre;1637181364672491;20613;126
fenetre;1637181364672540;20628;127
fenetre;1637181364672583;20643;128
fenetre;1637181364672636;20658;129
fenetre;1637181364672680;20672;130
fenetre;1637181364672731;20686;131
fenetre;1637181364672776;20699;132
fenetre;1637181364672821;20710;133
fenetre;1637181364672866;20723;134
fenetre;1637181364672914;20737;135
fenetre;1637181364672964;20753;136
fenetre;1637181364673021;20766;137
fenetre;1637181364673054;20776;138
fenetre;1637181364673094;20788;139
fenetre;1637181364673129;20798;140
fenetre;1637181364673166;20808;141
fenetre;1637181364673202;20820;142
fenetre;1637181364673240;20831;143
fenetre;1637181364673275;20841;144
fenetre;1637181364673313;20853;145
fenetre;1637181364673375;20914;146
fenetre;1637181364673381;20920;147
fenetre;1637181364673422;20931;148
fenetre;1637181364673462;20943;149
fenetre;1637181364673485;20955;150
fenetre;1637181364673504;20964;151
fenetre;1637181364673527;20974;152
fenetre;1637181364673549;20983;153
fenetre;1637181364675092;22500;154
fenetre;1637181364675105;22514;155
fenetre;1637181364675111;22520;156
fenetre;1637181364675116;22525;157
fenetre;1637181364675121;22530;158
fenetre;1637181364675126;22535;159
fenetre;1637181364675132;22540;160
fenetre;1637181364675137;22545;161
fenetre;1637181364675142;22551;162
fenetre;1637181364675147;22556;163
fenetre;1637181364675152;22560;164
fenetre;1637181364675156;22565;165
fenetre;1637181364675161;22570;166
fenetre;1637181364675166;22574;167
fenetre;1637181364675171;22579;168
fenetre;1637181364675176;22585;169
fenetre;1637181364675181;22590;170
fenetre;1637181364675186;22594;171
fenetre;1637181364675191;22599;172
fenetre;1637181364675196;22605;173
fenetre;1637181364675201;22609;174
fenetre;1637181364675206;22614;175
fenetre;1637181364675210;22619;176
fenetre;1637181364675216;22624;177
timeout;1637181365677969;22640;0
fenetre;1637181365678804;23475;88
fenetre;1637181365678815;23487;89
fenetre;1637181365678824;23495;90
fenetre;1637181365678829;23500;91
fenetre;1637181365678834;23505;92
fenetre;1637181365678839;23509;93
fenetre;1637181365678843;23514;94
fenetre;1637181365678849;23520;95
fenetre;1637181365678856;23528;96
fenetre;1637181365678861;23532;97
fenetre;1637181365678867;23538;98
fenetre;1637181365678872;23543;99
fenetre;1637181365678914;23562;100
fenetre;1637181365678945;23583;101
fenetre;1637181365678981;23604;102
fenetre;1637181365679043;23628;103
fenetre;1637181365679072;23643;104
fenetre;1637181365679079;23651;105
fenetre;1637181365679132;23665;106
fenetre;1637181365679166;23680;107
fenetre;1637181365679223;23709;108
fenetre;1637181365679235;23721;109
fenetre;1637181365679306;23748;110
fenetre;1637181365679317;23760;111
fenetre;1637181365679349;23778;112
fenetre;1637181365679374;23798;113
fenetre;1637181365679421;23814;114
fenetre;1637181365679447;23829;115
fenetre;1637181365679491;23852;116
fenetre;1637181365679519;23871;117
fenetre;1637181365679599;23892;118
fenetre;1637181365679610;23903;119
fenetre;1637181365679616;23909;120
fenetre;1637181365679666;23923;121
fenetre;1637181365679693;23936;122
fenetre;1637181365679736;23948;123
fenetre;1637181365679776;23967;124
fenetre;1637181365679814;23990;125
fenetre;1637181365679825;24002;126
fenetre;1637181365679928;24024;127
fenetre;1637181365679939;24035;128
fenetre;1637181365679944;24041;129
fenetre;1637181365679986;24053;130
fenetre;1637181365680008;24065;131
fenetre;1637181365680044;24080;132
fenetre;1637181365680078;24095;133
fenetre;1637181365680134;24111;134
fenetre;1637181365680156;24129;135
fenetre;1637181365680202;24149;136
fenetre;1637181365680253;24167;137
fenetre;1637181365680280;24188;138
fenetre;1637181365680311;24205;139
fenetre;1637181365680345;24224;140
fenetre;1637181365680381;24240;141
fenetre;1637181365680413;24252;142
fenetre;1637181365680452;24263;143
fenetre;1637181365680495;24276;144
fenetre;1637181365680527;24288;145
fenetre;1637181365680563;24303;146
fenetre;1637181365680601;24315;147
fenetre;1637181365680635;24326;148
fenetre;1637181365680672;24337;149
fenetre;1637181365680706;24348;150
fenetre;1637181365680746;24359;151
fenetre;1637181365680780;24371;152
fenetre;1637181365680820;24382;153
fenetre;1637181365680859;24395;154
fenetre;1637181365680895;24407;155
fenetre;1637181365680930;24418;156
fenetre;1637181365680969;24430;157
fenetre;1637181365681003;24440;158
fenetre;1637181365681042;24451;159
fenetre;1637181365681078;24463;160
fenetre;1637181365681113;24474;161
fenetre;1637181365681151;24485;162
fenetre;1637181365681187;24495;163
fenetre;1637181365681224;24506;164
fenetre;1637181365681258;24517;165
fenetre;1637181365681297;24527;166
fenetre;1637181365681355;24537;167
fenetre;1637181365681388;24546;168
fenetre;1637181365681416;24555;169
fenetre;1637181365681449;24565;170
fenetre;1637181365681479;24574;171
fenetre;1637181365681531;24625;172
fenetre;1637181365681535;24630;173
fenetre;1637181365681541;24636;174
fenetre;1637181365681566;24644;175
fenetre;1637181365683123;26170;176
fenetre;1637181365683137;26184;177
fenetre;1637181365683143;26189;178
fenetre;1637181365683147;26194;179
fenetre;1637181365683152;26198;180
fenetre;1637181365683156;26203;181
fenetre;1637181365683161;26207;182
fenetre;1637181365683165;26212;183
fenetre;1637181365683170;26216;184
fenetre;1637181365683174;26221;185
fenetre;1637181365683179;26225;186
fenetre;1637181365683183;26230;187
fenetre;1637181365683187;26234;188
fenetre;1637181365683192;26238;189
ecn;1637181365683196;26242;0
fenetre;1637181365684447;27488;170
timeout;1637181366685674;27510;0
fenetre;1637181366686824;28651;85
fenetre;1637181366686839;28666;86
fenetre;1637181366686847;28673;87
fenetre;1637181366686853;28680;88
fenetre;1637181366686859;28686;89
fenetre;1637181366686866;28692;90
fenetre;1637181366686876;28702;91
fenetre;1637181366686882;28708;92
fenetre;1637181366686888;28714;93
fenetre;1637181366686894;28720;94
fenetre;1637181366686900;28726;95
fenetre;1637181366686907;28734;96
fenetre;1637181366686913;28740;97
fenetre;1637181366686920;28746;98
fenetre;1637181366686965;28769;99
fenetre;1637181366687009;28790;100
fenetre;1637181366687086;28818;101
fenetre;1637181366687102;28832;102
fenetre;1637181366687184;28862;103
fenetre;1637181366687211;28879;104
fenetre;1637181366687231;28894;105
fenetre;1637181366687272;28916;106
fenetre;1637181366687317;28935;107
fenetre;1637181366687386;28965;108
fenetre;1637181366687428;29000;109
fenetre;1637181366687474;29025;110
fenetre;1637181366687488;29038;111
fenetre;1637181366687527;29052;112
fenetre;1637181366687584;29079;113
fenetre;1637181366687620;29105;114
fenetre;1637181366687681;29135;115
fenetre;1637181366687709;29157;116
fenetre;1637181366687769;29185;117
fenetre;1637181366687797;29207;118
fenetre;1637181366687872;29242;119
fenetre;1637181366687898;29255;120
fenetre;1637181366687971;29271;121
fenetre;1637181366688003;29299;122
fenetre;1637181366688011;29308;123
fenetre;1637181366688048;29327;124
fenetre;1637181366688078;29345;125
fenetre;1637181366688126;29368;126
fenetre;1637181366688148;29384;127
fenetre;1637181366688186;29401;128
fenetre;1637181366688229;29413;129
fenetre;1637181366688257;29423;130
fenetre;1637181366688289;29434;131
fenetre;1637181366688326;29445;132
fenetre;1637181366688369;29461;133
fenetre;1637181366688405;29477;134
fenetre;1637181366688437;29488;135
fenetre;1637181366688472;29498;136
fenetre;1637181366688515;29511;137
fenetre;1637181366688559;29531;138
fenetre;1637181366688586;29547;139
fenetre;1637181366688621;29558;140
fenetre;1637181366688657;29568;141
fenetre;1637181366688691;29580;142
fenetre;1637181366688731;29592;143
fenetre;1637181366688765;29603;144
fenetre;1637181366688803;29615;145
fenetre;1637181366688837;29626;146
fenetre;1637181366688873;29635;147
fenetre;1637181366688909;29647;148
fenetre;1637181366688943;29657;149
fenetre;1637181366688983;29670;150
fenetre;1637181366689016;29682;151
fenetre;1637181366689055;29692;152
fenetre;1637181366689089;29703;153
fenetre;1637181366689126;29713;154
fenetre;1637181366689160;29724;155
fenetre;1637181366689199;29735;156
fenetre;1637181366689235;29747;157
fenetre;1637181366689269;29759;158
fenetre;1637181366689310;29771;159
fenetre;1637181366689346;29788;160
fenetre;1637181366689394;29801;161
fenetre;1637181366689438;29814;162
fenetre;1637181366689470;29825;163
fenetre;1637181366689512;29836;164
fenetre;1637181366689549;29849;165
fenetre;1637181366689572;29860;166
fenetre;1637181366689591;29870;167
fenetre;1637181366689612;29880;168
fenetre;1637181366689632;29889;169
fenetre;1637181366691138;31383;170
fenetre;1637181366691147;31392;171
fenetre;1637181366691153;31397;172
fenetre;1637181366691157;31402;173
fenetre;1637181366691162;31407;174
fenetre;1637181366691167;31412;175
fenetre;1637181366691173;31417;176
fenetre;1637181366691177;31423;177
fenetre;1637181366691182;31427;178
fenetre;1637181366691187;31432;179
fenetre;1637181366691192;31437;180
fenetre;1637181366691197;31441;181
fenetre;1637181366691253;31498;182
fenetre;1637181366691258;31503;183
fenetre;1637181366691263;31508;184
fenetre;1637181366691268;31512;185
fenetre;1637181366691273;31518;186
ecn;1637181366691278;31523;0
fenetre;1637181366692639;32867;167
timeout;1637181367695157;32911;0
fenetre;1637181367696797;34417;83
fenetre;1637181367696816;34435;84
fenetre;1637181367696824;34443;85
fenetre;1637181367696830;34450;86
fenetre;1637181367696836;34456;87
fenetre;1637181367696843;34462;88
fenetre;1637181367696849;34468;89
fenetre;1637181367696856;34475;90
fenetre;1637181367696862;34481;91
fenetre;1637181367696868;34488;92
fenetre;1637181367696874;34494;93
fenetre;1637181367696880;34499;94
fenetre;1637181367696886;34505;95
fenetre;1637181367696892;34511;96
fenetre;1637181367696898;34517;97
fenetre;1637181367696923;34534;98
fenetre;1637181367696997;34561;99
fenetre;1637181367697013;34577;100
fenetre;1637181367697076;34604;101
fenetre;1637181367697127;34635;102
fenetre;1637181367697180;34666;103
fenetre;1637181367697234;34691;104
fenetre;1637181367697248;34704;105
fenetre;1637181367697287;34731;106
fenetre;1637181367697327;34755;107
fenetre;1637181367697381;34777;108
fenetre;1637181367697435;34806;109
fenetre;1637181367697449;34820;110
fenetre;1637181367697533;34844;111
fenetre;1637181367697589;34876;112
fenetre;1637181367697602;34890;113
fenetre;1637181367697645;34907;114
fenetre;1637181367697697;34936;115
fenetre;1637181367697728;34959;116
fenetre;1637181367697840;34989;117
fenetre;1637181367697854;35003;118
fenetre;1637181367697877;35018;119
fenetre;1637181367697931;35038;120
fenetre;1637181367697967;35054;121
fenetre;1637181367698053;35080;122
fenetre;1637181367698067;35094;123
fenetre;1637181367698106;35110;124
fenetre;1637181367698138;35126;125
fenetre;1637181367698206;35151;126
fenetre;1637181367698240;35170;127
fenetre;1637181367698291;35194;128
fenetre;1637181367698328;35215;129
fenetre;1637181367698368;35229;130
fenetre;1637181367698414;35245;131
fenetre;1637181367698462;35262;132
fenetre;1637181367698511;35278;133
fenetre;1637181367698555;35294;134
fenetre;1637181367698597;35309;135
fenetre;1637181367698648;35323;136
fenetre;1637181367698696;35338;137
fenetre;1637181367698749;35365;138
fenetre;1637181367698787;35376;139
fenetre;1637181367698823;35387;140
fenetre;1637181367698858;35399;141
fenetre;1637181367698896;35410;142
fenetre;1637181367698933;35420;143
fenetre;1637181367698966;35432;144
fenetre;1637181367699004;35442;145
fenetre;1637181367699040;35454;146
fenetre;1637181367699073;35466;147
fenetre;1637181367699113;35477;148
fenetre;1637181367699146;35488;149
fenetre;1637181367699184;35498;150
fenetre;1637181367699219;35509;151
fenetre;1637181367699255;35518;152
fenetre;1637181367699291;35527;153
fenetre;1637181367699325;35537;154
fenetre;1637181367699361;35547;155
fenetre;1637181367699398;35557;156
fenetre;1637181367699432;35569;157
fenetre;1637181367699471;35579;158
fenetre;1637181367699508;35591;159
fenetre;1637181367699541;35601;160
fenetre;1637181367699580;35613;161
fenetre;1637181367699615;35624;162
fenetre;1637181367699639;35636;163
fenetre;1637181367699658;35645;164
fenetre;1637181367699679;35655;165
fenetre;1637181367701171;37137;166
fenetre;1637181367701181;37146;167
fenetre;1637181367701187;37151;168
fenetre;1637181367701192;37156;169
fenetre;1637181367701197;37162;170
fenetre;1637181367701201;37166;171
fenetre;1637181367701206;37170;172
fenetre;1637181367701211;37176;173
fenetre;1637181367701216;37181;174
fenetre;1637181367701221;37185;175
fenetre;1637181367701225;37190;176
fenetre;1637181367701230;37195;177
fenetre;1637181367701235;37199;178
