type;temps;clock;fen
debut;1637181256003203;1741;0
fenetre;1637181256004080;1853;1
fenetre;1637181256004227;1881;2
fenetre;1637181256004407;1892;3
fenetre;1637181256004442;1926;4
fenetre;1637181256004553;1938;5
fenetre;1637181256004561;1945;6
fenetre;1637181256004605;1955;7
fenetre;1637181256004659;2009;8
fenetre;1637181256004753;2018;9
fenetre;1637181256004795;2027;10
fenetre;1637181256004811;2034;11
fenetre;1637181256004843;2043;12
fenetre;1637181256004875;2052;13
fenetre;1637181256004893;2059;14
fenetre;1637181256004909;2065;15
fenetre;1637181256005031;2170;16
fenetre;1637181256005065;2178;17
fenetre;1637181256005097;2189;18
fenetre;1637181256005123;2202;19
fenetre;1637181256005148;2212;20
fenetre;1637181256005174;2221;21
fenetre;1637181256005202;2230;22
fenetre;1637181256005229;2238;23
fenetre;1637181256005254;2246;24
fenetre;1637181256005282;2254;25
fenetre;1637181256005309;2262;26
fenetre;1637181256005334;2270;27
fenetre;1637181256005362;2278;28
fenetre;1637181256005390;2286;29
fenetre;1637181256005415;2294;30
fenetre;1637181256005435;2302;31
fenetre;1637181256005661;2521;32
fenetre;1637181256005667;2528;33
fenetre;1637181256005672;2532;34
fenetre;1637181256005675;2536;35
fenetre;1637181256005679;2540;36
fenetre;1637181256005683;2544;37
fenetre;1637181256005707;2553;38
fenetre;1637181256005731;2565;39
fenetre;1637181256005758;2574;40
fenetre;1637181256005785;2583;41
fenetre;1637181256005814;2592;42
fenetre;1637181256005839;2599;43
fenetre;1637181256005867;2608;44
fenetre;1637181256005892;2615;45
fenetre;1637181256005921;2624;46
fenetre;1637181256005945;2631;47
fenetre;1637181256005974;2640;48
fenetre;1637181256005999;2647;49
fenetre;1637181256006027;2656;50
fenetre;1637181256006052;2664;51
fenetre;1637181256006092;2672;52
fenetre;1637181256006127;2684;53
fenetre;1637181256006155;2698;54
fenetre;1637181256006181;2711;55
fenetre;1637181256006214;2726;56
fenetre;1637181256006231;2739;57
fenetre;1637181256006255;2748;58
fenetre;1637181256006283;2757;59
fenetre;1637181256006308;2766;60
fenetre;1637181256006334;2774;61
fenetre;1637181256006349;2787;62
fenetre;1637181256006367;2794;63
fenetre;1637181256006814;3236;64
fenetre;1637181256006820;3242;65
fenetre;1637181256006824;3246;66
fenetre;1637181256006830;3252;67
fenetre;1637181256006834;3255;68
fenetre;1637181256006837;3260;69
fenetre;1637181256006841;3263;70
fenetre;1637181256006845;3267;71
fenetre;1637181256006849;3271;72
fenetre;1637181256006852;3274;73
fenetre;1637181256006858;3280;74
fenetre;1637181256006862;3284;75
fenetre;1637181256006865;3287;76
fenetre;1637181256006869;3291;77
fenetre;1637181256006872;3294;78
fenetre;1637181256006892;3302;79
fenetre;1637181256006915;3310;80
fenetre;1637181256006944;3320;81
fenetre;1637181256006970;3329;82
fenetre;1637181256006995;3336;83
fenetre;1637181256007025;3345;84
fenetre;1637181256007050;3353;85
fenetre;1637181256007079;3361;86
fenetre;1637181256007106;3370;87
fenetre;1637181256007131;3377;88
fenetre;1637181256007160;3386;89
fenetre;1637181256007187;3393;90
fenetre;1637181256007216;3402;91
fenetre;1637181256007242;3409;92
