type;temps;clock;fen
debut;1637181309302237;1686;0
fenetre;1637181309303097;1796;1
fenetre;1637181309303312;1839;2
fenetre;1637181309303472;1853;3
fenetre;1637181309303518;1887;4
fenetre;1637181309303629;1899;5
fenetre;1637181309303650;1917;6
fenetre;1637181309303658;1925;7
fenetre;1637181309303726;1986;8
fenetre;1637181309303802;1996;9
fenetre;1637181309303826;2006;10
fenetre;1637181309303851;2025;11
fenetre;1637181309303882;2038;12
fenetre;1637181309303891;2047;13
fenetre;1637181309303948;2062;14
fenetre;1637181309303956;2070;15
fenetre;1637181309304059;2173;16
fenetre;1637181309304124;2183;17
fenetre;1637181309304148;2192;18
fenetre;1637181309304176;2202;19
fenetre;1637181309304200;2212;20
fenetre;1637181309304231;2222;21
fenetre;1637181309304261;2239;22
fenetre;1637181309304284;2249;23
fenetre;1637181309304308;2258;24
fenetre;1637181309304336;2266;25
fenetre;1637181309304362;2275;26
fenetre;1637181309304389;2284;27
fenetre;1637181309304416;2291;28
fenetre;1637181309304441;2299;29
fenetre;1637181309304465;2307;30
fenetre;1637181309304482;2315;31
fenetre;1637181309304713;2539;32
fenetre;1637181309304721;2547;33
fenetre;1637181309304724;2550;34
fenetre;1637181309304728;2554;35
fenetre;1637181309304732;2558;36
fenetre;1637181309304735;2561;37
fenetre;1637181309304756;2570;38
fenetre;1637181309304776;2579;39
fenetre;1637181309304807;2595;40
fenetre;1637181309304838;2612;41
fenetre;1637181309304847;2621;42
fenetre;1637181309304881;2629;43
fenetre;1637181309304909;2638;44
fenetre;1637181309304932;2645;45
fenetre;1637181309304964;2652;46
fenetre;1637181309304995;2659;47
fenetre;1637181309305014;2669;48
fenetre;1637181309305044;2677;49
fenetre;1637181309305064;2685;50
fenetre;1637181309305097;2700;51
fenetre;1637181309305117;2710;52
fenetre;1637181309305141;2719;53
fenetre;1637181309305168;2728;54
fenetre;1637181309305193;2735;55
fenetre;1637181309305219;2742;56
fenetre;1637181309305243;2751;57
fenetre;1637181309305271;2760;58
fenetre;1637181309305296;2768;59
fenetre;1637181309305324;2776;60
fenetre;1637181309305348;2783;61
fenetre;1637181309305376;2796;62
fenetre;1637181309305390;2803;63
fenetre;1637181309305824;3229;64
fenetre;1637181309305830;3235;65
fenetre;1637181309305833;3238;66
fenetre;1637181309305838;3243;67
fenetre;1637181309305841;3246;68
fenetre;1637181309305845;3250;69
fenetre;1637181309305848;3253;70
fenetre;1637181309305851;3257;71
fenetre;1637181309305855;3260;72
fenetre;1637181309305858;3263;73
fenetre;1637181309305863;3268;74
fenetre;1637181309305866;3272;75
fenetre;1637181309305870;3275;76
fenetre;1637181309305873;3278;77
fenetre;1637181309305877;3282;78
fenetre;1637181309305895;3289;79
fenetre;1637181309305918;3298;80
fenetre;1637181309305945;3306;81
fenetre;1637181309305972;3315;82
fenetre;1637181309305996;3323;83
fenetre;1637181309306026;3330;84
fenetre;1637181309306053;3340;85
fenetre;1637181309306078;3348;86
fenetre;1637181309306103;3357;87
fenetre;1637181309306131;3364;88
fenetre;1637181309306156;3373;89
fenetre;1637181309306181;3380;90
fenetre;1637181309306208;3389;91
fenetre;1637181309306233;3396;92
fenetre;1637181309306260;3404;93
fenetre;1637181309306284;3411;94
fenetre;1637181309306310;3419;95
fenetre;1637181309306334;3426;96
fenetre;1637181309306361;3435;97
fenetre;1637181309306394;3442;98
fenetre;1637181309306414;3449;99
ecn;1637181309306438;3457;0
fenetre;1637181309306999;4018;89
fenetre;1637181309307004;4023;90
fenetre;1637181309307008;4027;91
fenetre;1637181309307012;4030;92
fenetre;1637181309307015;4034;93
fenetre;1637181309307019;4038;94
fenetre;1637181309307022;4041;95
fenetre;1637181309307037;4050;96
fenetre;1637181309307059;4061;97
fenetre;1637181309307095;4069;98
fenetre;1637181309307100;4074;99
fenetre;1637181309307174;4082;100
fenetre;1637181309307181;4089;101
timeout;1637181310308755;4114;0
fenetre;1637181310309674;5032;50
fenetre;1637181310309697;5055;51
fenetre;1637181310309710;5067;52
fenetre;1637181310309783;5106;53
fenetre;1637181310309907;5159;54
fenetre;1637181310309934;5180;55
fenetre;1637181310309992;5205;56
fenetre;1637181310310030;5233;57
fenetre;1637181310310078;5259;58
fenetre;1637181310310174;5356;59
fenetre;1637181310310182;5364;60
fenetre;1637181310310238;5394;61
fenetre;1637181310310315;5420;62
fenetre;1637181310310327;5432;63
fenetre;1637181310310355;5455;64
fenetre;1637181310310417;5483;65
fenetre;1637181310310446;5505;66
fenetre;1637181310310515;5533;67
fenetre;1637181310310529;5547;68
fenetre;1637181310310618;5573;69
fenetre;1637181310310632;5587;70
fenetre;1637181310310675;5603;71
fenetre;1637181310310709;5622;72
fenetre;1637181310310769;5655;73
fenetre;1637181310310835;5687;74
fenetre;1637181310310849;5701;75
fenetre;1637181310310926;5719;76
fenetre;1637181310310956;5739;77
fenetre;1637181310311027;5751;78
fenetre;1637181310311056;5778;79
fenetre;1637181310311112;5808;80
fenetre;1637181310311153;5827;81
fenetre;1637181310311180;5847;82
fenetre;1637181310311267;5876;83
fenetre;1637181310311281;5890;84
fenetre;1637181310311304;5904;85
fenetre;1637181310311349;5918;86
fenetre;1637181310311393;5933;87
fenetre;1637181310311443;5953;88
fenetre;1637181310311477;5971;89
fenetre;1637181310311540;5995;90
fenetre;1637181310311575;6015;91
fenetre;1637181310311619;6032;92
fenetre;1637181310311664;6048;93
fenetre;1637181310311717;6064;94
fenetre;1637181310311756;6078;95
fenetre;1637181310311808;6092;96
fenetre;1637181310311838;6108;97
fenetre;1637181310311862;6124;98
fenetre;1637181310311889;6135;99
fenetre;1637181310313013;7235;100
fenetre;1637181310313026;7247;101
fenetre;1637181310313032;7253;102
fenetre;1637181310313037;7258;103
fenetre;1637181310313042;7264;104
fenetre;1637181310313047;7268;105
fenetre;1637181310313052;7273;106
fenetre;1637181310313057;7278;107
fenetre;1637181310313061;7282;108
fenetre;1637181310313068;7289;109
fenetre;1637181310313073;7294;110
fenetre;1637181310313078;7300;111
fenetre;1637181310313083;7304;112
fenetre;1637181310313088;7309;113
fenetre;1637181310313093;7314;114
fenetre;1637181310313097;7318;115
fenetre;1637181310313104;7325;116
fenetre;1637181310313109;7330;117
fenetre;1637181310313113;7335;118
fenetre;1637181310313118;7339;119
fenetre;1637181310313123;7344;120
fenetre;1637181310313128;7350;121
fenetre;1637181310313133;7354;122
fenetre;1637181310313149;7365;123
fenetre;1637181310313185;7379;124
fenetre;1637181310313229;7391;125
fenetre;1637181310313256;7401;126
fenetre;1637181310313295;7416;127
fenetre;1637181310313344;7430;128
fenetre;1637181310313378;7442;129
fenetre;1637181310313410;7453;130
fenetre;1637181310313455;7472;131
fenetre;1637181310313485;7486;132
fenetre;1637181310313530;7499;133
fenetre;1637181310313557;7510;134
fenetre;1637181310313607;7520;135
fenetre;1637181310313629;7528;136
fenetre;1637181310313670;7543;137
fenetre;1637181310313716;7562;138
fenetre;1637181310313759;7583;139
fenetre;1637181310313787;7599;140
fenetre;1637181310313827;7613;141
fenetre;1637181310313865;7626;142
fenetre;1637181310313907;7638;143
fenetre;1637181310313932;7648;144
fenetre;1637181310313978;7663;145
fenetre;1637181310314015;7684;146
fenetre;1637181310314057;7701;147
fenetre;1637181310314090;7718;148
fenetre;1637181310314133;7730;149
fenetre;1637181310314175;7742;150
fenetre;1637181310314209;7752;151
ecn;1637181310314249;7764;0
fenetre;1637181310315467;8973;135
fenetre;1637181310315480;8985;136
fenetre;1637181310315485;8990;137
fenetre;1637181310315490;8995;138
fenetre;1637181310315495;9001;139
ecn;1637181310315500;9006;0
fenetre;1637181310316466;9972;125
fenetre;1637181310316472;9977;126
fenetre;1637181310316476;9982;127
fenetre;1637181310316480;9985;128
fenetre;1637181310316484;9990;129
fenetre;1637181310317723;10000;130
fenetre;1637181310317744;10015;131
fenetre;1637181310317768;10027;132
timeout;1637181311318593;10052;0
fenetre;1637181311319931;11334;66
fenetre;1637181311319955;11359;67
fenetre;1637181311319966;11369;68
fenetre;1637181311319976;11379;69
fenetre;1637181311320010;11404;70
fenetre;1637181311320020;11414;71
fenetre;1637181311320036;11431;72
fenetre;1637181311320044;11439;73
fenetre;1637181311320050;11444;74
fenetre;1637181311320056;11451;75
fenetre;1637181311320062;11456;76
fenetre;1637181311320119;11478;77
fenetre;1637181311320222;11508;78
fenetre;1637181311320304;11590;79
fenetre;1637181311320312;11598;80
fenetre;1637181311320319;11605;81
fenetre;1637181311320378;11631;82
fenetre;1637181311320433;11674;83
fenetre;1637181311320465;11699;84
fenetre;1637181311320507;11719;85
fenetre;1637181311320557;11747;86
fenetre;1637181311320616;11767;87
fenetre;1637181311320654;11795;88
fenetre;1637181311320672;11813;89
fenetre;1637181311320772;11828;90
fenetre;1637181311320782;11838;91
fenetre;1637181311320823;11860;92
fenetre;1637181311320866;11879;93
fenetre;1637181311320925;11905;94
fenetre;1637181311321016;11938;95
fenetre;1637181311321030;11953;96
fenetre;1637181311321062;11970;97
fenetre;1637181311321117;11998;98
fenetre;1637181311321173;12030;99
fenetre;1637181311321207;12055;100
fenetre;1637181311321229;12077;101
fenetre;1637181311321295;12099;102
fenetre;1637181311321337;12125;103
fenetre;1637181311321379;12157;104
fenetre;1637181311321405;12178;105
fenetre;1637181311321461;12195;106
fenetre;1637181311321551;12225;107
fenetre;1637181311321565;12239;108
fenetre;1637181311321616;12253;109
fenetre;1637181311321664;12279;110
fenetre;1637181311321678;12293;111
fenetre;1637181311321729;12312;112
fenetre;1637181311321787;12343;113
fenetre;1637181311321822;12363;114
fenetre;1637181311321869;12378;115
fenetre;1637181311321924;12394;116
fenetre;1637181311321965;12413;117
fenetre;1637181311322005;12434;118
fenetre;1637181311322050;12448;119
fenetre;1637181311322128;12487;120
fenetre;1637181311322162;12503;121
fenetre;1637181311322207;12515;122
fenetre;1637181311322233;12526;123
fenetre;1637181311322276;12539;124
fenetre;1637181311322308;12551;125
fenetre;1637181311322344;12561;126
fenetre;1637181311322380;12570;127
fenetre;1637181311322408;12584;128
fenetre;1637181311322421;12597;129
fenetre;1637181311322446;12607;130
fenetre;1637181311322467;12617;131
fenetre;1637181311323725;13862;132
fenetre;1637181311323733;13871;133
fenetre;1637181311323739;13876;134
fenetre;1637181311323744;13881;135
fenetre;1637181311323749;13887;136
fenetre;1637181311323755;13893;137
fenetre;1637181311323760;13898;138
fenetre;1637181311323768;13906;139
fenetre;1637181311323773;13910;140
fenetre;1637181311323778;13915;141
fenetre;1637181311323783;13920;142
fenetre;1637181311323788;13925;143
fenetre;1637181311323792;13930;144
fenetre;1637181311323798;13936;145
fenetre;1637181311323803;13940;146
fenetre;1637181311323808;13945;147
fenetre;1637181311323813;13950;148
fenetre;1637181311323818;13955;149
fenetre;1637181311323822;13960;150
fenetre;1637181311323827;13964;151
fenetre;1637181311323832;13969;152
fenetre;1637181311323839;13977;153
fenetre;1637181311323844;13982;154
fenetre;1637181311323849;13986;155
fenetre;1637181311323854;13991;156
fenetre;1637181311323859;13996;157
fenetre;1637181311323864;14002;158
fenetre;1637181311323869;14007;159
fenetre;1637181311323875;14013;160
fenetre;1637181311323880;14018;161
fenetre;1637181311323885;14023;162
fenetre;1637181311323890;14028;163
fenetre;1637181311323895;14032;164
fenetre;1637181311323899;14037;165
fenetre;1637181311323929;14049;166
fenetre;1637181311323963;14061;167
ecn;1637181311324001;14072;0
fenetre;1637181311325308;15379;150
fenetre;1637181311325317;15388;151
fenetre;1637181311325322;15393;152
fenetre;1637181311326067;15409;153
fenetre;1637181311326097;15421;154
fenetre;1637181311326138;15433;155
fenetre;1637181311326173;15445;156
fenetre;1637181311326202;15455;157
fenetre;1637181311326227;15464;158
