type;temps;clock;fen
fenetre;1637183310125126;16051;21
fenetre;1637183310125461;16311;22
timeout;1637183311130558;16350;0
fenetre;1637183311130830;16622;11
fenetre;1637183311131108;16665;12
fenetre;1637183311131280;16719;13
fenetre;1637183311131327;16753;14
fenetre;1637183311131393;16779;15
fenetre;1637183311131526;16835;16
fenetre;1637183311131551;16859;17
fenetre;1637183311131667;16892;18
fenetre;1637183311131727;16944;19
fenetre;1637183311131760;16976;20
fenetre;1637183311131795;16989;21
fenetre;1637183311132069;17244;22
fenetre;1637183311132245;17273;23
fenetre;1637183311132299;17306;24
fenetre;1637183311132390;17396;25
fenetre;1637183311132398;17404;26
fenetre;1637183311132406;17412;27
fenetre;1637183311132413;17418;28
fenetre;1637183311132467;17434;29
timeout;1637183312136050;17461;0
fenetre;1637183312136364;17775;14
fenetre;1637183312136703;17825;15
fenetre;1637183312136763;17865;16
fenetre;1637183312136836;17897;17
fenetre;1637183312136964;17952;18
fenetre;1637183312136988;17977;19
fenetre;1637183312137113;18035;20
fenetre;1637183312137153;18055;21
fenetre;1637183312137286;18080;22
fenetre;1637183312137337;18111;23
fenetre;1637183312137351;18125;24
timeout;1637183313142437;18153;0
fenetre;1637183313142725;18440;12
fenetre;1637183313143020;18475;13
fenetre;1637183313143128;18526;14
fenetre;1637183313143245;18575;15
fenetre;1637183313143366;18642;16
fenetre;1637183313143390;18666;17
fenetre;1637183313143490;18722;18
fenetre;1637183313143524;18750;19
fenetre;1637183313143649;18782;20
fenetre;1637183313143663;18796;21
fenetre;1637183313143720;18822;22
fenetre;1637183313143738;18840;23
fenetre;1637183313144008;19110;24
fenetre;1637183313144087;19129;25
fenetre;1637183313144150;19158;26
fenetre;1637183313144181;19181;27
fenetre;1637183313144216;19202;28
fenetre;1637183313144354;19232;29
timeout;1637183314148463;19265;0
fenetre;1637183314148780;19580;14
fenetre;1637183314149065;19631;15
fenetre;1637183314149131;19669;16
fenetre;1637183314149207;19704;17
fenetre;1637183314149402;19756;18
fenetre;1637183314149431;19785;19
fenetre;1637183314149551;19835;20
fenetre;1637183314149609;19868;21
fenetre;1637183314149644;19893;22
fenetre;1637183314149750;19926;23
fenetre;1637183314149764;19940;24
fenetre;1637183314149831;19960;25
fenetre;1637183314149852;19981;26
fenetre;1637183314149859;19987;27
fenetre;1637183314150180;20301;28
fenetre;1637183314150195;20316;29
timeout;1637183315154670;20353;0
fenetre;1637183315154984;20666;14
fenetre;1637183315155299;20716;15
fenetre;1637183315155323;20739;16
fenetre;1637183315155417;20766;17
fenetre;1637183315155541;20799;18
fenetre;1637183315155762;20837;19
fenetre;1637183315155801;20857;20
fenetre;1637183315155871;20877;21
fenetre;1637183315155919;20907;22
fenetre;1637183315155947;20927;23
fenetre;1637183315156050;20947;24
fenetre;1637183315156061;20958;25
fenetre;1637183315156068;20964;26
timeout;1637183316161128;20989;0
fenetre;1637183316161423;21284;13
fenetre;1637183316161760;21330;14
fenetre;1637183316161844;21371;15
fenetre;1637183316161930;21421;16
fenetre;1637183316161990;21454;17
fenetre;1637183316162131;21508;18
fenetre;1637183316162283;21549;19
fenetre;1637183316162393;21585;20
fenetre;1637183316162449;21616;21
fenetre;1637183316162462;21629;22
fenetre;1637183316162518;21656;23
fenetre;1637183316162547;21681;24
timeout;1637183317167624;21710;0
fenetre;1637183317167984;22041;12
fenetre;1637183317168304;22093;13
fenetre;1637183317168329;22118;14
fenetre;1637183317168444;22164;15
fenetre;1637183317168556;22226;16
fenetre;1637183317168581;22251;17
fenetre;1637183317168645;22273;18
fenetre;1637183317168809;22338;19
fenetre;1637183317168848;22377;20
fenetre;1637183317168891;22406;21
fenetre;1637183317168905;22419;22
fenetre;1637183317168913;22427;23
timeout;1637183318172410;22453;0
fenetre;1637183318172685;22727;11
fenetre;1637183318173036;22765;12
fenetre;1637183318173127;22821;13
fenetre;1637183318173150;22844;14
fenetre;1637183318173290;22897;15
fenetre;1637183318173351;22939;16
fenetre;1637183318173420;22970;17
fenetre;1637183318173532;23016;18
fenetre;1637183318173583;23056;19
fenetre;1637183318173649;23101;20
fenetre;1637183318173668;23118;21
fenetre;1637183318173968;23389;22
timeout;1637183319178372;23415;0
fenetre;1637183319178716;23752;11
fenetre;1637183319178997;23808;12
fenetre;1637183319179111;23865;13
fenetre;1637183319179176;23915;14
fenetre;1637183319179260;23957;15
fenetre;1637183319179362;23992;16
fenetre;1637183319179559;24060;17
fenetre;1637183319179582;24084;18
fenetre;1637183319179623;24120;19
fenetre;1637183319179688;24139;20
fenetre;1637183319179733;24162;21
timeout;1637183320184801;24192;0
fenetre;1637183320185073;24463;10
fenetre;1637183320185345;24511;11
fenetre;1637183320185476;24642;12
fenetre;1637183320185566;24675;13
fenetre;1637183320185650;24727;14
fenetre;1637183320185839;24806;15
fenetre;1637183320185864;24831;16
fenetre;1637183320185922;24870;17
fenetre;1637183320185946;24894;18
fenetre;1637183320185987;24916;19
fenetre;1637183320186282;25152;20
timeout;1637183321190014;25172;0
fenetre;1637183321190111;25268;10
fenetre;1637183321190339;25285;11
fenetre;1637183321190349;25294;12
fenetre;1637183321190363;25305;13
fenetre;1637183321190385;25316;14
fenetre;1637183321190400;25325;15
fenetre;1637183321190416;25333;16
fenetre;1637183321190459;25355;17
fenetre;1637183321190471;25366;18
fenetre;1637183321190520;25377;19
fenetre;1637183321190699;25506;20
fenetre;1637183321190797;25519;21
timeout;1637183322195092;25544;0
fenetre;1637183322195350;25802;10
fenetre;1637183322195633;25830;11
fenetre;1637183322195694;25854;12
fenetre;1637183322195757;25875;13
fenetre;1637183322195791;25895;14
fenetre;1637183322195878;25936;15
fenetre;1637183322195914;25958;16
fenetre;1637183322195989;25989;17
fenetre;1637183322196004;26004;18
fenetre;1637183322196130;26027;19
fenetre;1637183322196350;26246;20
fenetre;1637183322196450;26272;21
fenetre;1637183322196484;26292;22
timeout;1637183323201536;26319;0
fenetre;1637183323201839;26621;11
fenetre;1637183323202201;26681;12
fenetre;1637183323202226;26706;13
fenetre;1637183323202317;26750;14
fenetre;1637183323202411;26800;15
fenetre;1637183323202464;26839;16
fenetre;1637183323202599;26873;17
fenetre;1637183323202699;26914;18
fenetre;1637183323202713;26929;19
fenetre;1637183323202721;26937;20
fenetre;1637183323202754;26950;21
fenetre;1637183323203012;27198;22
fenetre;1637183323203061;27223;23
timeout;1637183324207337;27255;0
fenetre;1637183324207609;27526;11
fenetre;1637183324207873;27576;12
fenetre;1637183324208016;27634;13
fenetre;1637183324208041;27658;14
fenetre;1637183324208122;27705;15
fenetre;1637183324208205;27765;16
fenetre;1637183324208283;27810;17
fenetre;1637183324208347;27855;18
fenetre;1637183324208500;27907;19
fenetre;1637183324208537;27943;20
fenetre;1637183324208562;27969;21
timeout;1637183325213583;27998;0
fenetre;1637183325213817;28230;10
fenetre;1637183325214244;28280;11
fenetre;1637183325214305;28321;12
fenetre;1637183325214381;28346;13
fenetre;1637183325214518;28400;14
fenetre;1637183325214602;28454;15
fenetre;1637183325214669;28498;16
fenetre;1637183325214684;28513;17
fenetre;1637183325214778;28537;18
fenetre;1637183325214791;28549;19
fenetre;1637183325215018;28777;20
fenetre;1637183325215211;28804;21
fenetre;1637183325215225;28817;22
fenetre;1637183325215247;28835;23
fenetre;1637183325215289;28854;24
fenetre;1637183325215365;28877;25
fenetre;1637183325215414;28909;26
timeout;1637183326219840;28942;0
fenetre;1637183326220148;29249;13
fenetre;1637183326220450;29285;14
fenetre;1637183326220522;29341;15
fenetre;1637183326220670;29385;16
fenetre;1637183326220693;29406;17
fenetre;1637183326220826;29473;18
fenetre;1637183326220864;29510;19
fenetre;1637183326220974;29530;20
fenetre;1637183326220987;29543;21
fenetre;1637183326221135;29579;22
fenetre;1637183326221155;29599;23
fenetre;1637183326221162;29605;24
fenetre;1637183326221185;29619;25
fenetre;1637183326221495;29913;26
fenetre;1637183326221536;29928;27
fenetre;1637183326221620;29955;28
fenetre;1637183326221681;29984;29
fenetre;1637183326221695;29998;30
fenetre;1637183326221780;30025;31
fenetre;1637183326221794;30039;32
fenetre;1637183326221837;30053;33
fenetre;1637183326221888;30080;34
fenetre;1637183326221923;30104;35
fenetre;1637183326221960;30129;36
fenetre;1637183326222007;30147;37
fenetre;1637183326222063;30174;38
timeout;1637183327225497;30207;0
fenetre;1637183327225913;30622;19
fenetre;1637183327226118;30660;20
fenetre;1637183327226232;30710;21
fenetre;1637183327226257;30736;22
fenetre;1637183327226460;30800;23
fenetre;1637183327226515;30854;24
fenetre;1637183327226525;30863;25
fenetre;1637183327226597;30883;26
fenetre;1637183327226658;30905;27
fenetre;1637183327226685;30920;28
fenetre;1637183327226748;30945;29
fenetre;1637183327226799;30977;30
fenetre;1637183327226873;31051;31
timeout;1637183328230555;31076;0
fenetre;1637183328230984;31468;15
fenetre;1637183328231099;31507;16
fenetre;1637183328231199;31557;17
fenetre;1637183328231324;31607;18
fenetre;1637183328231407;31655;19
fenetre;1637183328231485;31689;20
fenetre;1637183328231642;31748;21
fenetre;1637183328231676;31774;22
fenetre;1637183328231730;31794;23
fenetre;1637183328231836;31825;24
fenetre;1637183328231851;31839;25
fenetre;1637183328231858;31846;26
fenetre;1637183328231897;31859;27
timeout;1637183329235585;31887;0
fenetre;1637183329235922;32215;13
fenetre;1637183329236352;32272;14
fenetre;1637183329236376;32296;15
fenetre;1637183329236522;32381;16
fenetre;1637183329236559;32417;17
fenetre;1637183329236613;32441;18
fenetre;1637183329236681;32479;19
fenetre;1637183329236695;32493;20
fenetre;1637183329236759;32516;21
fenetre;1637183329236779;32536;22
fenetre;1637183329236813;32553;23
timeout;1637183330241194;32582;0
fenetre;1637183330241473;32860;11
fenetre;1637183330241909;32917;12
fenetre;1637183330241935;32942;13
fenetre;1637183330242026;32991;14
fenetre;1637183330242095;33054;15
fenetre;1637183330242180;33102;16
fenetre;1637183330242227;33142;17
fenetre;1637183330242273;33167;18
fenetre;1637183330242340;33198;19
fenetre;1637183330242409;33256;20
fenetre;1637183330242445;33279;21
timeout;1637183331246729;33308;0
fenetre;1637183331246988;33567;10
fenetre;1637183331247324;33614;11
fenetre;1637183331247388;33654;12
fenetre;1637183331247450;33680;13
fenetre;1637183331247548;33711;14
fenetre;1637183331247697;33777;15
fenetre;1637183331247722;33803;16
fenetre;1637183331247826;33850;17
fenetre;1637183331247849;33873;18
fenetre;1637183331247932;33926;19
fenetre;1637183331248147;34141;20
timeout;1637183332251570;34164;0
fenetre;1637183332251814;34407;10
fenetre;1637183332252223;34449;11
fenetre;1637183332252276;34480;12
fenetre;1637183332252351;34502;13
fenetre;1637183332252493;34543;14
fenetre;1637183332252555;34597;15
fenetre;1637183332252692;34643;16
fenetre;1637183332252707;34657;17
fenetre;1637183332252715;34665;18
fenetre;1637183332252752;34691;19
fenetre;1637183332253031;34961;20
fenetre;1637183332253045;34975;21
timeout;1637183333256433;35003;0
fenetre;1637183333256774;35334;10
fenetre;1637183333257050;35391;11
fenetre;1637183333257121;35432;12
fenetre;1637183333257244;35491;13
fenetre;1637183333257305;35530;14
fenetre;1637183333257400;35577;15
fenetre;1637183333257563;35650;16
fenetre;1637183333257581;35667;17
fenetre;1637183333257651;35688;18
fenetre;1637183333257701;35710;19
fenetre;1637183333257951;35948;20
timeout;1637183334262893;35982;0
fenetre;1637183334263139;36228;10
fenetre;1637183334263587;36297;11
fenetre;1637183334263603;36313;12
fenetre;1637183334263641;36333;13
fenetre;1637183334263768;36367;14
fenetre;1637183334263815;36402;15
fenetre;1637183334263863;36428;16
fenetre;1637183334263921;36466;17
fenetre;1637183334263964;36504;18
fenetre;1637183334263978;36518;19
fenetre;1637183334264212;36739;20
fenetre;1637183334264304;36766;21
fenetre;1637183334264342;36790;22
fenetre;1637183334264398;36822;23
fenetre;1637183334264428;36845;24
timeout;1637183335267352;36861;0
fenetre;1637183335267477;36986;12
fenetre;1637183335267656;37005;13
fenetre;1637183335267664;37013;14
fenetre;1637183335267668;37018;15
fenetre;1637183335267675;37025;16
fenetre;1637183335267711;37036;17
fenetre;1637183335267737;37047;18
fenetre;1637183335267765;37060;19
fenetre;1637183335267791;37075;20
fenetre;1637183335267825;37087;21
fenetre;1637183335267841;37097;22
timeout;1637183336271652;37117;0
fenetre;1637183336271916;37380;11
fenetre;1637183336272248;37430;12
fenetre;1637183336272311;37476;13
fenetre;1637183336272427;37542;14
fenetre;1637183336272490;37594;15
fenetre;1637183336272613;37644;16
fenetre;1637183336272687;37690;17
fenetre;1637183336272739;37725;18
fenetre;1637183336272879;37762;19
fenetre;1637183336272893;37776;20
fenetre;1637183336272931;37794;21
fenetre;1637183336273160;38023;22
fenetre;1637183336273292;38050;23
fenetre;1637183336273347;38070;24
fenetre;1637183336273357;38079;25
fenetre;1637183336273396;38093;26
fenetre;1637183336273459;38155;27
fenetre;1637183336273501;38172;28
fenetre;1637183336273544;38201;29
timeout;1637183337278338;38228;0
fenetre;1637183337278679;38569;14
fenetre;1637183337278873;38621;15
fenetre;1637183337278942;38656;16
fenetre;1637183337279044;38704;17
fenetre;1637183337279090;38743;18
fenetre;1637183337279230;38794;19
fenetre;1637183337279254;38818;20
fenetre;1637183337279478;38849;21
fenetre;1637183337279512;38876;22
fenetre;1637183337279580;38906;23
fenetre;1637183337279594;38920;24
fenetre;1637183337279720;38934;25
timeout;1637183338280700;38964;0
fenetre;1637183338280981;39243;12
fenetre;1637183338281305;39289;13
fenetre;1637183338281390;39341;14
fenetre;1637183338281510;39395;15
fenetre;1637183338281541;39426;16
fenetre;1637183338281669;39488;17
fenetre;1637183338281701;39515;18
fenetre;1637183338281783;39543;19
fenetre;1637183338281818;39564;20
fenetre;1637183338281910;39607;21
fenetre;1637183338281952;39649;22
timeout;1637183339284037;39677;0
fenetre;1637183339284291;39931;11
fenetre;1637183339284605;39972;12
fenetre;1637183339284685;40020;13
fenetre;1637183339284785;40077;14
fenetre;1637183339284809;40101;15
fenetre;1637183339284900;40126;16
fenetre;1637183339284977;40161;17
fenetre;1637183339285099;40232;18
fenetre;1637183339285156;40275;19
fenetre;1637183339285183;40301;20
fenetre;1637183339285255;40322;21
timeout;1637183340289368;40353;0
fenetre;1637183340289644;40629;10
fenetre;1637183340289955;40673;11
fenetre;1637183340290033;40721;12
fenetre;1637183340290101;40751;13
fenetre;1637183340290227;40785;14
fenetre;1637183340290343;40852;15
fenetre;1637183340290373;40881;16
fenetre;1637183340290449;40940;17
fenetre;1637183340290470;40961;18
fenetre;1637183340290478;40968;19
fenetre;1637183340290682;41173;20
timeout;1637183341294976;41202;0
fenetre;1637183341295240;41465;10
fenetre;1637183341295675;41517;11
fenetre;1637183341295762;41577;12
fenetre;1637183341295862;41611;13
fenetre;1637183341295878;41626;14
fenetre;1637183341295978;41666;15
fenetre;1637183341296066;41709;16
fenetre;1637183341296115;41739;17
fenetre;1637183341296151;41771;18
fenetre;1637183341296196;41798;19
fenetre;1637183341296522;42121;20
fenetre;1637183341296731;42158;21
fenetre;1637183341296745;42171;22
fenetre;1637183341296782;42189;23
fenetre;1637183341296929;42224;24
timeout;1637183342301578;42254;0
fenetre;1637183342301857;42531;12
fenetre;1637183342302254;42571;13
fenetre;1637183342302278;42595;14
fenetre;1637183342302370;42636;15
fenetre;1637183342302437;42678;16
fenetre;1637183342302517;42714;17
fenetre;1637183342302665;42776;18
fenetre;1637183342302701;42796;19
fenetre;1637183342302836;42842;20
fenetre;1637183342302851;42857;21
fenetre;1637183342302858;42865;22
fenetre;1637183342302864;42871;23
fenetre;1637183342303134;43141;24
timeout;1637183343304851;43161;0
fenetre;1637183343304993;43303;12
fenetre;1637183343305106;43318;13
fenetre;1637183343305127;43329;14
fenetre;1637183343305161;43340;15
fenetre;1637183343305183;43351;16
fenetre;1637183343305284;43364;17
fenetre;1637183343305291;43371;18
fenetre;1637183343305295;43375;19
fenetre;1637183343305306;43384;20
fenetre;1637183343305337;43400;21
fenetre;1637183343305377;43415;22
fenetre;1637183343305385;43424;23
fenetre;1637183343305539;43577;24
fenetre;1637183343305620;43594;25
fenetre;1637183343305644;43617;26
fenetre;1637183343305686;43632;27
fenetre;1637183343305715;43652;28
fenetre;1637183343305812;43671;29
fenetre;1637183343305847;43683;30
fenetre;1637183343305918;43697;31
timeout;1637183344309791;43728;0
fenetre;1637183344310149;44086;15
fenetre;1637183344310429;44140;16
fenetre;1637183344310470;44175;17
fenetre;1637183344310612;44227;18
fenetre;1637183344310635;44249;19
fenetre;1637183344310754;44298;20
fenetre;1637183344310791;44334;21
fenetre;1637183344310899;44356;22
fenetre;1637183344310929;44378;23
fenetre;1637183344310991;44405;24
fenetre;1637183344311005;44419;25
fenetre;1637183344311082;44446;26
timeout;1637183345314659;44477;0
fenetre;1637183345315032;44849;13
fenetre;1637183345315297;44904;14
fenetre;1637183345315441;44958;15
fenetre;1637183345315464;44980;16
fenetre;1637183345315578;45095;17
fenetre;1637183345315702;45165;18
fenetre;1637183345315743;45201;19
fenetre;1637183345315833;45230;20
fenetre;1637183345315886;45266;21
fenetre;1637183345315946;45297;22
fenetre;1637183345315961;45312;23
fenetre;1637183345315993;45331;24
timeout;1637183346319902;45361;0
fenetre;1637183346320202;45660;12
fenetre;1637183346320423;45715;13
fenetre;1637183346320547;45773;14
fenetre;1637183346320622;45822;15
fenetre;1637183346320680;45855;16
fenetre;1637183346320817;45899;17
fenetre;1637183346320933;45992;18
fenetre;1637183346320975;46025;19
fenetre;1637183346321016;46056;20
fenetre;1637183346321090;46092;21
fenetre;1637183346321128;46119;22
fenetre;1637183346321137;46127;23
fenetre;1637183346321408;46382;24
fenetre;1637183346321454;46398;25
timeout;1637183347325495;46425;0
fenetre;1637183347325788;46717;12
fenetre;1637183347326091;46754;13
fenetre;1637183347326240;46808;14
fenetre;1637183347326270;46837;15
fenetre;1637183347326329;46878;16
fenetre;1637183347326415;46930;17
fenetre;1637183347326503;46972;18
fenetre;1637183347326592;47005;19
fenetre;1637183347326673;47045;20
fenetre;1637183347326689;47061;21
fenetre;1637183347326726;47079;22
timeout;1637183348329843;47109;0
fenetre;1637183348330136;47402;11
fenetre;1637183348330419;47454;12
fenetre;1637183348330469;47491;13
fenetre;1637183348330535;47515;14
fenetre;1637183348330609;47539;15
fenetre;1637183348330730;47575;16
fenetre;1637183348330795;47626;17
fenetre;1637183348330896;47663;18
fenetre;1637183348331001;47684;19
fenetre;1637183348331106;47711;20
fenetre;1637183348331141;47743;21
fenetre;1637183348331378;47979;22
fenetre;1637183348331536;47998;23
timeout;1637183349335406;48031;0
fenetre;1637183349335688;48312;11
fenetre;1637183349336038;48364;12
fenetre;1637183349336128;48415;13
fenetre;1637183349336270;48477;14
fenetre;1637183349336294;48499;15
fenetre;1637183349336416;48527;16
fenetre;1637183349336428;48539;17
fenetre;1637183349336469;48555;18
fenetre;1637183349336555;48596;19
fenetre;1637183349336570;48611;20
fenetre;1637183349336637;48634;21
timeout;1637183350339258;48666;0
fenetre;1637183350339522;48929;10
fenetre;1637183350339749;48975;11
fenetre;1637183350339934;49024;12
fenetre;1637183350340082;49080;13
fenetre;1637183350340104;49102;14
fenetre;1637183350340189;49144;15
fenetre;1637183350340260;49194;16
fenetre;1637183350340301;49234;17
fenetre;1637183350340366;49258;18
fenetre;1637183350340378;49270;19
fenetre;1637183350340592;49484;20
fenetre;1637183350340774;49515;21
fenetre;1637183350340788;49529;22
fenetre;1637183350340795;49536;23
timeout;1637183351343721;49564;0
fenetre;1637183351343996;49838;11
fenetre;1637183351344357;49885;12
fenetre;1637183351344440;49935;13
fenetre;1637183351344529;49984;14
fenetre;1637183351344650;50034;15
fenetre;1637183351344676;50060;16
fenetre;1637183351344718;50081;17
fenetre;1637183351344814;50110;18
fenetre;1637183351344827;50123;19
fenetre;1637183351344877;50155;20
fenetre;1637183351344890;50167;21
timeout;1637183352348823;50206;0
fenetre;1637183352348969;50345;10
fenetre;1637183352349268;50381;11
fenetre;1637183352349275;50387;12
fenetre;1637183352349346;50421;13
fenetre;1637183352349354;50429;14
fenetre;1637183352349449;50442;15
fenetre;1637183352349492;50470;16
