type;temps;clock;fen
debut;1637177520163482;1736;0
fenetre;1637177520164273;1848;1
fenetre;1637177520164419;1874;2
fenetre;1637177520164533;1887;3
fenetre;1637177520164582;1924;4
fenetre;1637177520164653;1934;5
fenetre;1637177520164684;1946;6
fenetre;1637177520164693;1954;7
fenetre;1637177520164784;2034;8
fenetre;1637177520164867;2054;9
fenetre;1637177520164884;2068;10
fenetre;1637177520164927;2086;11
fenetre;1637177520164935;2094;12
fenetre;1637177520164990;2105;13
fenetre;1637177520164996;2111;14
fenetre;1637177520165013;2119;15
fenetre;1637177520165123;2229;16
fenetre;1637177520165145;2242;17
fenetre;1637177520165166;2254;18
fenetre;1637177520165202;2264;19
fenetre;1637177520165226;2271;20
fenetre;1637177520165254;2282;21
fenetre;1637177520165276;2293;22
fenetre;1637177520165305;2303;23
fenetre;1637177520165332;2311;24
fenetre;1637177520165362;2321;25
fenetre;1637177520165385;2329;26
fenetre;1637177520165429;2344;27
fenetre;1637177520165437;2353;28
fenetre;1637177520165457;2363;29
fenetre;1637177520165473;2374;30
fenetre;1637177520165485;2384;31
fenetre;1637177520165707;2602;32
fenetre;1637177520165716;2609;33
fenetre;1637177520165720;2614;34
fenetre;1637177520165724;2617;35
fenetre;1637177520165727;2621;36
fenetre;1637177520165731;2625;37
fenetre;1637177520165747;2631;38
fenetre;1637177520165774;2642;39
fenetre;1637177520165796;2654;40
fenetre;1637177520165823;2663;41
fenetre;1637177520165850;2670;42
fenetre;1637177520165875;2679;43
fenetre;1637177520165899;2686;44
fenetre;1637177520165934;2696;45
fenetre;1637177520165956;2707;46
fenetre;1637177520165979;2716;47
fenetre;1637177520166006;2723;48
fenetre;1637177520166032;2731;49
fenetre;1637177520166070;2738;50
fenetre;1637177520166087;2752;51
fenetre;1637177520166111;2764;52
fenetre;1637177520166140;2772;53
fenetre;1637177520166164;2779;54
fenetre;1637177520166198;2787;55
fenetre;1637177520166219;2795;56
fenetre;1637177520166286;2804;57
fenetre;1637177520166290;2809;58
fenetre;1637177520166346;2818;59
fenetre;1637177520166362;2827;60
fenetre;1637177520166384;2835;61
fenetre;1637177520166413;2858;62
fenetre;1637177520166422;2866;63
fenetre;1637177520166867;3311;64
fenetre;1637177520166873;3317;65
fenetre;1637177520166877;3322;66
fenetre;1637177520166880;3325;67
fenetre;1637177520166886;3330;68
fenetre;1637177520166889;3334;69
fenetre;1637177520166893;3338;70
fenetre;1637177520166897;3341;71
fenetre;1637177520166900;3344;72
fenetre;1637177520166904;3349;73
fenetre;1637177520166909;3354;74
fenetre;1637177520166913;3357;75
fenetre;1637177520166917;3362;76
fenetre;1637177520166920;3365;77
fenetre;1637177520166924;3368;78
fenetre;1637177520166948;3380;79
fenetre;1637177520166968;3393;80
fenetre;1637177520167012;3404;81
fenetre;1637177520167019;3411;82
fenetre;1637177520167058;3424;83
fenetre;1637177520167067;3433;84
fenetre;1637177520167148;3442;85
fenetre;1637177520167154;3448;86
fenetre;1637177520167158;3452;87
fenetre;1637177520167210;3461;88
fenetre;1637177520167228;3471;89
fenetre;1637177520167282;3480;90
fenetre;1637177520167287;3484;91
fenetre;1637177520167301;3491;92
fenetre;1637177520167330;3498;93
fenetre;1637177520167358;3510;94
fenetre;1637177520167388;3533;95
fenetre;1637177520167411;3540;96
fenetre;1637177520167462;3562;97
fenetre;1637177520167469;3568;98
fenetre;1637177520167501;3576;99
fenetre;1637177520167527;3585;100
fenetre;1637177520167553;3594;101
fenetre;1637177520167585;3605;102
fenetre;1637177520167608;3615;103
fenetre;1637177520167635;3623;104
fenetre;1637177520167660;3632;105
fenetre;1637177520167689;3641;106
fenetre;1637177520167716;3648;107
fenetre;1637177520167744;3657;108
fenetre;1637177520167769;3664;109
fenetre;1637177520167797;3672;110
fenetre;1637177520167822;3681;111
fenetre;1637177520167851;3689;112
fenetre;1637177520167878;3698;113
fenetre;1637177520167902;3705;114
fenetre;1637177520167931;3713;115
fenetre;1637177520167957;3721;116
fenetre;1637177520167985;3730;117
fenetre;1637177520168009;3737;118
fenetre;1637177520168041;3746;119
fenetre;1637177520168065;3754;120
fenetre;1637177520168094;3762;121
fenetre;1637177520168119;3770;122
fenetre;1637177520168147;3778;123
