type;temps;clock;fen
debut;1637177523862088;2101;0
fenetre;1637177523862780;2203;1
fenetre;1637177523862908;2227;2
fenetre;1637177523863012;2239;3
fenetre;1637177523863054;2269;4
fenetre;1637177523863153;2282;5
fenetre;1637177523863160;2289;6
fenetre;1637177523863194;2296;7
fenetre;1637177523863245;2347;8
fenetre;1637177523863355;2358;9
fenetre;1637177523863376;2367;10
fenetre;1637177523863400;2374;11
fenetre;1637177523863416;2384;12
fenetre;1637177523863431;2391;13
fenetre;1637177523863444;2397;14
fenetre;1637177523863458;2403;15
fenetre;1637177523863562;2500;16
fenetre;1637177523863614;2515;17
fenetre;1637177523863681;2527;18
fenetre;1637177523863708;2536;19
fenetre;1637177523863747;2547;20
fenetre;1637177523863777;2556;21
fenetre;1637177523863804;2564;22
fenetre;1637177523863842;2580;23
fenetre;1637177523863883;2595;24
fenetre;1637177523863891;2603;25
fenetre;1637177523863932;2611;26
fenetre;1637177523863954;2624;27
fenetre;1637177523863977;2631;28
fenetre;1637177523863997;2642;29
fenetre;1637177523864005;2649;30
fenetre;1637177523864018;2655;31
fenetre;1637177523864345;2967;32
fenetre;1637177523864355;2977;33
fenetre;1637177523864359;2981;34
fenetre;1637177523864364;2985;35
fenetre;1637177523864367;2989;36
fenetre;1637177523864370;2992;37
fenetre;1637177523864374;2996;38
fenetre;1637177523864394;3004;39
fenetre;1637177523864416;3012;40
fenetre;1637177523864443;3022;41
fenetre;1637177523864465;3031;42
fenetre;1637177523864495;3038;43
fenetre;1637177523864519;3046;44
fenetre;1637177523864548;3060;45
fenetre;1637177523864571;3073;46
fenetre;1637177523864593;3083;47
fenetre;1637177523864613;3093;48
fenetre;1637177523864636;3101;49
fenetre;1637177523864658;3109;50
fenetre;1637177523864689;3122;51
fenetre;1637177523864708;3135;52
fenetre;1637177523864731;3147;53
fenetre;1637177523864766;3158;54
fenetre;1637177523864798;3174;55
fenetre;1637177523864806;3182;56
fenetre;1637177523864839;3194;57
fenetre;1637177523864866;3212;58
fenetre;1637177523864888;3223;59
fenetre;1637177523864904;3231;60
fenetre;1637177523864923;3241;61
fenetre;1637177523864935;3249;62
fenetre;1637177523864946;3256;63
fenetre;1637177523865370;3671;64
