type;temps;clock;fen
debut;1637177514367868;1716;0
fenetre;1637177514368647;1825;1
fenetre;1637177514368783;1851;2
fenetre;1637177514368947;1867;3
fenetre;1637177514368987;1907;4
fenetre;1637177514369189;1922;5
fenetre;1637177514369208;1934;6
fenetre;1637177514369232;1948;7
fenetre;1637177514369297;2012;8
fenetre;1637177514369420;2027;9
fenetre;1637177514369428;2036;10
fenetre;1637177514369451;2051;11
fenetre;1637177514369459;2058;12
fenetre;1637177514369520;2069;13
fenetre;1637177514369526;2076;14
fenetre;1637177514369530;2080;15
fenetre;1637177514369622;2171;16
fenetre;1637177514369725;2180;17
fenetre;1637177514369744;2189;18
fenetre;1637177514369774;2199;19
fenetre;1637177514369808;2208;20
fenetre;1637177514369834;2223;21
fenetre;1637177514369861;2237;22
fenetre;1637177514369879;2245;23
fenetre;1637177514369908;2252;24
fenetre;1637177514369932;2259;25
fenetre;1637177514369966;2268;26
fenetre;1637177514369999;2277;27
fenetre;1637177514370014;2286;28
fenetre;1637177514370083;2293;29
fenetre;1637177514370087;2298;30
fenetre;1637177514370091;2302;31
fenetre;1637177514370349;2519;32
fenetre;1637177514370355;2525;33
fenetre;1637177514370360;2529;34
fenetre;1637177514370364;2533;35
fenetre;1637177514370368;2537;36
fenetre;1637177514370389;2547;37
fenetre;1637177514370416;2561;38
fenetre;1637177514370442;2572;39
fenetre;1637177514370466;2580;40
fenetre;1637177514370501;2589;41
fenetre;1637177514370519;2596;42
fenetre;1637177514370552;2605;43
fenetre;1637177514370577;2613;44
fenetre;1637177514370600;2621;45
fenetre;1637177514370625;2628;46
fenetre;1637177514370655;2638;47
fenetre;1637177514370682;2650;48
fenetre;1637177514370714;2660;49
fenetre;1637177514370739;2670;50
fenetre;1637177514370775;2685;51
fenetre;1637177514370795;2697;52
fenetre;1637177514370820;2704;53
fenetre;1637177514370854;2717;54
fenetre;1637177514370878;2729;55
fenetre;1637177514370907;2739;56
fenetre;1637177514370933;2748;57
fenetre;1637177514370958;2756;58
fenetre;1637177514370981;2763;59
fenetre;1637177514371014;2772;60
fenetre;1637177514371040;2781;61
fenetre;1637177514371053;2794;62
fenetre;1637177514371070;2800;63
fenetre;1637177514371514;3236;64
fenetre;1637177514371520;3242;65
fenetre;1637177514371524;3245;66
fenetre;1637177514371529;3250;67
fenetre;1637177514371533;3255;68
fenetre;1637177514371537;3258;69
fenetre;1637177514371540;3261;70
fenetre;1637177514371544;3265;71
fenetre;1637177514371547;3269;72
fenetre;1637177514371551;3272;73
fenetre;1637177514371556;3277;74
fenetre;1637177514371560;3282;75
fenetre;1637177514371563;3285;76
fenetre;1637177514371567;3288;77
fenetre;1637177514371571;3292;78
fenetre;1637177514371590;3301;79
fenetre;1637177514371617;3313;80
fenetre;1637177514371640;3322;81
fenetre;1637177514371665;3330;82
fenetre;1637177514371692;3338;83
fenetre;1637177514371717;3347;84
fenetre;1637177514371745;3356;85
fenetre;1637177514371769;3364;86
fenetre;1637177514371797;3372;87
fenetre;1637177514371825;3380;88
fenetre;1637177514371849;3388;89
fenetre;1637177514371878;3396;90
fenetre;1637177514371904;3405;91
fenetre;1637177514371931;3411;92
fenetre;1637177514371959;3420;93
fenetre;1637177514371983;3427;94
fenetre;1637177514372012;3435;95
fenetre;1637177514372037;3443;96
fenetre;1637177514372064;3451;97
fenetre;1637177514372089;3459;98
fenetre;1637177514372118;3467;99
fenetre;1637177514372144;3475;100
fenetre;1637177514372170;3483;101
fenetre;1637177514372199;3492;102
fenetre;1637177514372225;3500;103
fenetre;1637177514372249;3508;104
fenetre;1637177514372279;3517;105
fenetre;1637177514372304;3524;106
fenetre;1637177514372332;3532;107
fenetre;1637177514372356;3540;108
fenetre;1637177514372385;3548;109
fenetre;1637177514372411;3556;110
fenetre;1637177514372435;3564;111
fenetre;1637177514372464;3572;112
fenetre;1637177514372490;3581;113
fenetre;1637177514372515;3588;114
fenetre;1637177514372543;3596;115
fenetre;1637177514372570;3603;116
fenetre;1637177514372595;3612;117
fenetre;1637177514372623;3619;118
fenetre;1637177514372649;3628;119
fenetre;1637177514372674;3635;120
fenetre;1637177514372702;3644;121
fenetre;1637177514372728;3651;122
fenetre;1637177514372752;3659;123
fenetre;1637177514372809;3715;124
fenetre;1637177514372813;3720;125
fenetre;1637177514372824;3727;126
fenetre;1637177514372839;3735;127
fenetre;1637177514373720;4609;128
fenetre;1637177514373728;4617;129
