type;temps;clock;fen
debut;1637177306978516;1884;0
fenetre;1637177306979418;2003;1
fenetre;1637177306979590;2045;2
fenetre;1637177306979753;2063;3
fenetre;1637177306979795;2105;4
fenetre;1637177306980000;2118;5
fenetre;1637177306980008;2125;6
fenetre;1637177306980021;2133;7
fenetre;1637177306980094;2197;8
fenetre;1637177306980179;2211;9
fenetre;1637177306980210;2229;10
fenetre;1637177306980231;2243;11
fenetre;1637177306980260;2252;12
fenetre;1637177306980287;2261;13
fenetre;1637177306980304;2269;14
fenetre;1637177306980326;2280;15
fenetre;1637177306980463;2409;16
fenetre;1637177306980501;2423;17
fenetre;1637177306980528;2434;18
fenetre;1637177306980556;2443;19
fenetre;1637177306980587;2457;20
fenetre;1637177306980616;2468;21
fenetre;1637177306980645;2477;22
fenetre;1637177306980674;2488;23
fenetre;1637177306980703;2496;24
fenetre;1637177306980733;2504;25
fenetre;1637177306980761;2513;26
fenetre;1637177306980790;2522;27
fenetre;1637177306980818;2531;28
fenetre;1637177306980851;2542;29
fenetre;1637177306980872;2552;30
fenetre;1637177306980891;2560;31
fenetre;1637177306981143;2802;32
fenetre;1637177306981150;2810;33
fenetre;1637177306981155;2815;34
fenetre;1637177306981159;2819;35
fenetre;1637177306981163;2823;36
fenetre;1637177306981213;2842;37
fenetre;1637177306981260;2854;38
fenetre;1637177306981291;2868;39
fenetre;1637177306981315;2878;40
fenetre;1637177306981363;2899;41
fenetre;1637177306981390;2915;42
fenetre;1637177306981438;2926;43
fenetre;1637177306981505;2938;44
fenetre;1637177306981546;2948;45
fenetre;1637177306981574;2957;46
fenetre;1637177306981605;2970;47
fenetre;1637177306981643;2989;48
fenetre;1637177306981662;3002;49
fenetre;1637177306981690;3011;50
fenetre;1637177306981721;3020;51
fenetre;1637177306981751;3028;52
fenetre;1637177306981789;3047;53
fenetre;1637177306981809;3059;54
fenetre;1637177306981837;3068;55
fenetre;1637177306981876;3085;56
fenetre;1637177306981895;3098;57
fenetre;1637177306981928;3110;58
fenetre;1637177306981953;3120;59
fenetre;1637177306981990;3132;60
fenetre;1637177306982014;3141;61
fenetre;1637177306982046;3159;62
fenetre;1637177306982062;3168;63
fenetre;1637177306982647;3730;64
fenetre;1637177306982657;3740;65
fenetre;1637177306982664;3747;66
fenetre;1637177306982668;3751;67
fenetre;1637177306982672;3754;68
fenetre;1637177306982676;3758;69
fenetre;1637177306982679;3762;70
fenetre;1637177306982683;3766;71
fenetre;1637177306982687;3769;72
fenetre;1637177306982693;3776;73
fenetre;1637177306982697;3780;74
fenetre;1637177306982730;3790;75
fenetre;1637177306982754;3801;76
fenetre;1637177306982785;3811;77
fenetre;1637177306982812;3823;78
fenetre;1637177306982843;3834;79
fenetre;1637177306982868;3843;80
fenetre;1637177306982898;3854;81
fenetre;1637177306982925;3863;82
