type;temps;clock;fen
debut;1637177370677755;1789;0
fenetre;1637177370678616;1908;1
fenetre;1637177370678806;1948;2
fenetre;1637177370678911;1961;3
fenetre;1637177370678987;1997;4
fenetre;1637177370679104;2011;5
fenetre;1637177370679156;2028;6
fenetre;1637177370679181;2039;7
fenetre;1637177370679263;2108;8
fenetre;1637177370679346;2118;9
fenetre;1637177370679370;2133;10
fenetre;1637177370679394;2145;11
fenetre;1637177370679428;2159;12
fenetre;1637177370679449;2170;13
fenetre;1637177370679467;2183;14
fenetre;1637177370679476;2191;15
fenetre;1637177370679599;2304;16
fenetre;1637177370679613;2315;17
fenetre;1637177370679642;2322;18
fenetre;1637177370679669;2330;19
fenetre;1637177370679695;2337;20
fenetre;1637177370679721;2344;21
fenetre;1637177370679750;2354;22
fenetre;1637177370679777;2364;23
fenetre;1637177370679805;2372;24
fenetre;1637177370679829;2381;25
fenetre;1637177370679857;2390;26
fenetre;1637177370679882;2398;27
fenetre;1637177370679911;2406;28
fenetre;1637177370679937;2413;29
fenetre;1637177370679971;2425;30
fenetre;1637177370679977;2431;31
fenetre;1637177370680231;2671;32
fenetre;1637177370680237;2677;33
fenetre;1637177370680240;2681;34
fenetre;1637177370680244;2685;35
fenetre;1637177370680249;2690;36
fenetre;1637177370680253;2693;37
fenetre;1637177370680257;2697;38
fenetre;1637177370680283;2705;39
fenetre;1637177370680310;2716;40
fenetre;1637177370680338;2724;41
fenetre;1637177370680364;2732;42
fenetre;1637177370680397;2743;43
fenetre;1637177370680426;2759;44
fenetre;1637177370680452;2768;45
fenetre;1637177370680478;2777;46
fenetre;1637177370680506;2788;47
fenetre;1637177370680534;2802;48
fenetre;1637177370680561;2812;49
fenetre;1637177370680589;2821;50
fenetre;1637177370680616;2831;51
fenetre;1637177370680645;2840;52
fenetre;1637177370680672;2848;53
fenetre;1637177370680699;2855;54
fenetre;1637177370680726;2862;55
fenetre;1637177370680753;2869;56
fenetre;1637177370680779;2878;57
fenetre;1637177370680809;2887;58
fenetre;1637177370680845;2895;59
fenetre;1637177370680871;2904;60
fenetre;1637177370680896;2912;61
fenetre;1637177370680928;2926;62
fenetre;1637177370680944;2933;63
fenetre;1637177370681430;3407;64
fenetre;1637177370681437;3415;65
fenetre;1637177370681441;3418;66
fenetre;1637177370681445;3422;67
fenetre;1637177370681449;3426;68
fenetre;1637177370681454;3431;69
fenetre;1637177370681458;3434;70
fenetre;1637177370681461;3438;71
fenetre;1637177370681465;3442;72
fenetre;1637177370681468;3445;73
fenetre;1637177370681472;3449;74
fenetre;1637177370681475;3452;75
fenetre;1637177370681486;3459;76
fenetre;1637177370681516;3470;77
fenetre;1637177370681542;3482;78
fenetre;1637177370681566;3492;79
fenetre;1637177370681592;3499;80
fenetre;1637177370681619;3508;81
fenetre;1637177370681647;3517;82
fenetre;1637177370681672;3525;83
fenetre;1637177370681702;3533;84
fenetre;1637177370681727;3541;85
fenetre;1637177370681755;3548;86
fenetre;1637177370681781;3557;87
fenetre;1637177370681809;3565;88
fenetre;1637177370681836;3573;89
fenetre;1637177370681864;3581;90
fenetre;1637177370681890;3589;91
fenetre;1637177370681918;3597;92
fenetre;1637177370681943;3604;93
fenetre;1637177370681972;3613;94
fenetre;1637177370682000;3621;95
fenetre;1637177370682026;3629;96
fenetre;1637177370682053;3636;97
fenetre;1637177370682079;3644;98
fenetre;1637177370682107;3652;99
fenetre;1637177370682134;3661;100
fenetre;1637177370682162;3668;101
fenetre;1637177370682189;3677;102
fenetre;1637177370682214;3685;103
fenetre;1637177370682243;3693;104
fenetre;1637177370682269;3701;105
fenetre;1637177370682296;3708;106
fenetre;1637177370682324;3716;107
fenetre;1637177370682351;3724;108
fenetre;1637177370682377;3732;109
fenetre;1637177370682404;3740;110
fenetre;1637177370682432;3748;111
fenetre;1637177370682458;3756;112
fenetre;1637177370682486;3763;113
fenetre;1637177370682511;3772;114
fenetre;1637177370682540;3780;115
fenetre;1637177370682567;3788;116
fenetre;1637177370682594;3796;117
fenetre;1637177370682620;3804;118
fenetre;1637177370682648;3812;119
fenetre;1637177370682674;3819;120
fenetre;1637177370682702;3828;121
fenetre;1637177370682728;3835;122
fenetre;1637177370682756;3844;123
fenetre;1637177370682809;3897;124
fenetre;1637177370682814;3901;125
fenetre;1637177370682817;3905;126
fenetre;1637177370682835;3912;127
fenetre;1637177370683697;4770;128
fenetre;1637177370683705;4779;129
fenetre;1637177370683709;4783;130
fenetre;1637177370683713;4786;131
fenetre;1637177370683717;4790;132
fenetre;1637177370683720;4793;133
fenetre;1637177370683724;4797;134
fenetre;1637177370683727;4800;135
fenetre;1637177370683731;4805;136
fenetre;1637177370683735;4808;137
fenetre;1637177370683739;4812;138
fenetre;1637177370683742;4816;139
fenetre;1637177370683746;4819;140
fenetre;1637177370683749;4823;141
fenetre;1637177370683753;4826;142
fenetre;1637177370683757;4830;143
fenetre;1637177370683762;4835;144
fenetre;1637177370683765;4839;145
fenetre;1637177370683769;4842;146
fenetre;1637177370683772;4846;147
fenetre;1637177370683776;4849;148
fenetre;1637177370683780;4853;149
fenetre;1637177370683783;4856;150
fenetre;1637177370683787;4861;151
fenetre;1637177370683791;4865;152
fenetre;1637177370683795;4868;153
fenetre;1637177370683798;4872;154
